1_a,1_o,2_a,2_o,3_a,3_o,4_a,4_o,5_a,5_o,6_a,6_o,7_a,7_o,8_a,8_o,9_a,9_o,10_a,10_o,11_a,11_o,12_a,12_o,13_a,13_o,14_a,14_o,15_a,15_o,16_a,16_o,17_a,17_o,18_a,18_o,19_a,19_o,20_a,20_o,21_a,21_o,22_a,22_o,23_a,23_o,24_a,24_o,25_a,25_o,26_a,26_o,27_a,27_o,28_a,28_o,29_a,29_o,30_a,30_o,31_a,31_o,32_a,32_o,33_a,33_o,34_a,34_o,35_a,35_o,36_a,36_o,37_a,37_o,38_a,38_o,39_a,39_o,40_a,40_o,41_a,41_o,42_a,42_o,43_a,43_o,44_a,44_o,45_a,45_o,class,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F1,feature_F2,feature_F3,feature_F4,instance_hardness,comittee_vote
0.51451,0.88657,0.52224,0.88889,0.54352,0.88426,0.5648,0.88194,0.58994,0.87037,0.62476,0.84722,0.65957,0.80324,0.67892,0.76157,0.64023,0.73148,0.61509,0.71065,0.5764,0.69444,0.53385,0.68287,0.48549,0.68056,0.44101,0.67361,0.40426,0.65278,0.37331,0.63889,0.35397,0.62037,0.34429,0.59954,0.35203,0.56713,0.36944,0.54398,0.39845,0.52546,0.4352,0.5162,0.47776,0.51157,0.52418,0.50694,0.56673,0.49074,0.59961,0.46296,0.62476,0.43056,0.6441,0.40046,0.65377,0.36806,0.64603,0.34259,0.62476,0.32407,0.58414,0.31019,0.53772,0.30787,0.48936,0.31019,0.44487,0.31713,0.40812,0.32407,0.38104,0.31481,0.37137,0.2963,0.36944,0.27315,0.37524,0.24537,0.38685,0.21759,0.40619,0.19676,0.43133,0.1875,0.46035,0.18287,0.49323,0.1713,13,0.7,0.2727272727272727,0.0,0.75,0.75,0.5335382815269119,0.2969918349273909,0.0,0.9375,0.6666666666666666,0.4992738700907965,0.9166666666666666,0.6123412201282079,0.002976190476190476,0.9166666666666666,0.7325396825396825,0.04458852325598768,0.0969193108829586,0.13050926165096338,0.8173116266472947,11
0.57253,0.74074,0.56867,0.74306,0.5648,0.74769,0.56093,0.75231,0.53965,0.75926,0.5087,0.76389,0.47969,0.76852,0.43907,0.77083,0.40039,0.75926,0.35977,0.73611,0.33075,0.71991,0.31335,0.69444,0.29787,0.66898,0.29207,0.6412,0.29981,0.625,0.31915,0.6088,0.34236,0.58796,0.36944,0.58102,0.41006,0.58796,0.45648,0.59722,0.5087,0.59491,0.55706,0.58796,0.60155,0.57407,0.6441,0.56019,0.68472,0.53704,0.72147,0.50463,0.75048,0.46991,0.77369,0.43519,0.7853,0.40278,0.78337,0.37037,0.76015,0.33565,0.72534,0.30787,0.68279,0.28704,0.64023,0.27546,0.59768,0.27546,0.55706,0.28935,0.51257,0.30787,0.46615,0.32639,0.4236,0.34259,0.38878,0.35185,0.35783,0.35648,0.33462,0.35185,0.31528,0.34259,0.30754,0.33333,0.30561,0.31713,13,0.5,1.0,0.0,1.0,1.0,0.9289342893778556,0.6345008358745505,0.0,0.9375,0.0,0.41945401157910633,0.7916666666666666,0.4914517157892987,0.0,0.875,0.7404761904761905,0.06639552742224913,0.09774757329225262,0.12639243028545247,0.7150814061379673,13
0.59188,0.83565,0.58994,0.83565,0.58607,0.83565,0.55899,0.84491,0.51064,0.85417,0.46035,0.86574,0.40812,0.86574,0.36364,0.84722,0.32302,0.81481,0.29014,0.78704,0.26886,0.75926,0.26306,0.72222,0.25919,0.68981,0.26112,0.65972,0.2766,0.63657,0.30754,0.61574,0.34429,0.60417,0.38491,0.60185,0.42747,0.60417,0.47002,0.60648,0.51257,0.6088,0.55706,0.60648,0.59768,0.59722,0.63056,0.5787,0.65764,0.55556,0.67892,0.52778,0.68665,0.49537,0.67505,0.46296,0.64603,0.4375,0.61315,0.4213,0.5764,0.41435,0.53965,0.41435,0.49903,0.41898,0.46035,0.4213,0.41779,0.41667,0.37331,0.41435,0.33656,0.40509,0.30174,0.38889,0.27273,0.37037,0.25145,0.34722,0.23598,0.32176,0.23404,0.29398,0.24952,0.26157,0.27079,0.22222,0.29981,0.18519,13,0.4,0.9090909090909091,0.0,0.9166666666666666,0.9166666666666666,0.95086221406582,0.6696305896926862,0.0,0.9375,0.5,0.4610144176551091,0.9166666666666666,0.616681089395157,0.002976190476190476,0.9583333333333334,0.7182539682539683,0.051643558662962906,0.0943778614247657,0.12584374862355638,0.5998489444946702,13
0.58801,0.75463,0.58994,0.75694,0.58994,0.75926,0.58607,0.75231,0.55319,0.76389,0.51064,0.76852,0.46422,0.77083,0.41586,0.7662,0.3675,0.75231,0.31915,0.72917,0.2824,0.70139,0.25145,0.6713,0.23404,0.63889,0.22824,0.6088,0.22631,0.58333,0.23017,0.55787,0.24371,0.53935,0.26499,0.52546,0.29207,0.52546,0.33462,0.52315,0.38685,0.5162,0.4352,0.50463,0.47776,0.49769,0.51451,0.48843,0.54932,0.46991,0.58414,0.44676,0.61122,0.41435,0.62863,0.37731,0.6441,0.33796,0.6499,0.30556,0.64217,0.28241,0.61509,0.27083,0.57834,0.26157,0.53578,0.25926,0.4913,0.25926,0.45068,0.26157,0.41779,0.25694,0.38878,0.24537,0.3675,0.22917,0.3501,0.21065,0.33269,0.19213,0.31721,0.17361,0.30948,0.15509,0.31141,0.13657,0.31915,0.1088,13,0.6,0.2727272727272727,0.0,0.75,0.75,0.5304853779272459,0.2953326038472608,0.0,0.9375,0.0,0.46087050175281363,0.8333333333333334,0.6323707346475638,0.0,0.875,0.6936507936507936,0.043369049986766654,0.09346635540384081,0.1259909009380821,0.6443612195790134,13
0.51064,0.77315,0.48356,0.77083,0.43907,0.75463,0.39265,0.74537,0.3559,0.73148,0.32495,0.71296,0.294,0.6875,0.27466,0.65972,0.26499,0.63889,0.25919,0.62731,0.26499,0.61111,0.27853,0.59028,0.29787,0.56944,0.31915,0.55324,0.34236,0.5463,0.37331,0.53935,0.41199,0.5463,0.45841,0.54861,0.50484,0.5463,0.54932,0.53704,0.59574,0.52546,0.63443,0.51389,0.67505,0.5,0.7118,0.47917,0.73888,0.43981,0.75629,0.38657,0.76015,0.33565,0.75242,0.28935,0.73694,0.25694,0.70793,0.2338,0.67311,0.21528,0.6325,0.20139,0.59188,0.19907,0.54932,0.20139,0.50484,0.20602,0.46228,0.21759,0.42166,0.22222,0.38685,0.22917,0.3559,0.22685,0.33269,0.22222,0.31141,0.21296,0.29981,0.20602,0.28627,0.18981,0.28046,0.17824,0.27466,0.15509,13,0.4,0.2727272727272727,0.0,0.75,0.75,0.5304729329704593,0.29532583897787057,0.0,0.9375,0.0,0.43619085620822573,0.875,0.572547199158317,0.0,0.9166666666666666,0.665873015873016,0.05096168218068775,0.09154924808937853,0.12703614299151755,0.5840164442404971,13
0.51644,0.72454,0.51644,0.72685,0.51644,0.72454,0.52224,0.72685,0.54352,0.72685,0.56093,0.72222,0.59768,0.70833,0.62476,0.68981,0.63443,0.65972,0.64217,0.625,0.66151,0.61806,0.66151,0.58796,0.65377,0.54398,0.6325,0.50694,0.59961,0.47222,0.56286,0.45833,0.51451,0.45833,0.46422,0.46991,0.41586,0.47917,0.37331,0.48148,0.33849,0.46759,0.30754,0.45139,0.28046,0.43287,0.25145,0.4213,0.23211,0.40278,0.22244,0.38889,0.22244,0.38426,0.23017,0.34954,0.23985,0.31944,0.25725,0.29167,0.2882,0.25926,0.31141,0.2338,0.33462,0.22222,0.36557,0.21759,0.41393,0.21528,0.46228,0.20602,0.50097,0.18287,0.53191,0.15741,0.55513,0.13194,0.57253,0.11574,0.57834,0.090278,0.5648,0.071759,0.54739,0.069444,0.52418,0.053241,0.49903,0.043981,13,0.5,0.2727272727272727,0.0,0.75,0.75,0.5304729329704528,0.2953258389778671,0.0,0.9375,1.0,0.549447342666668,0.9583333333333334,0.6388023199621521,0.0,1.0,0.6888888888888889,0.035926338758601066,0.09140634268547027,0.12379587183830824,0.8402876200049719,8
0.4352,0.80787,0.41586,0.81019,0.37331,0.79167,0.33462,0.76157,0.30174,0.72685,0.2824,0.70833,0.29207,0.66204,0.33849,0.61111,0.39458,0.59259,0.45455,0.61111,0.52031,0.64352,0.5648,0.65046,0.58027,0.62037,0.58414,0.59722,0.56093,0.53935,0.53191,0.49769,0.50484,0.4838,0.47002,0.47222,0.44101,0.47222,0.41199,0.47917,0.38685,0.49537,0.3501,0.49074,0.31721,0.48148,0.29207,0.47222,0.27853,0.44676,0.27273,0.40509,0.28627,0.36806,0.32302,0.34491,0.37331,0.33565,0.4294,0.34722,0.47776,0.37731,0.52611,0.39815,0.5648,0.41667,0.56867,0.40046,0.54739,0.35185,0.52418,0.3125,0.49516,0.27083,0.44874,0.22685,0.39458,0.19676,0.34236,0.18519,0.294,0.16898,0.25532,0.15046,0.24178,0.11343,0.26692,0.083333,0.30561,0.074074,13,0.5,0.2727272727272727,0.0,0.75,0.75,0.5304729329704527,0.295325838977867,0.0,0.9375,1.0,0.0,0.9166666666666666,0.6343381784948035,0.0,0.9583333333333334,0.7047619047619048,0.039030860547172724,0.09500851250801574,0.1253585595194333,0.486291304676839,13
0.4971,0.83333,0.49516,0.83333,0.4971,0.83565,0.4971,0.83565,0.4971,0.83796,0.49516,0.83796,0.48936,0.84259,0.46615,0.84028,0.4352,0.84028,0.38298,0.83796,0.33849,0.82407,0.31335,0.81019,0.30754,0.75463,0.32302,0.71759,0.3675,0.68519,0.41973,0.66435,0.46809,0.67593,0.51838,0.71991,0.55319,0.71759,0.57447,0.68519,0.58607,0.63889,0.57834,0.58565,0.53965,0.53472,0.4913,0.51389,0.44874,0.51852,0.41973,0.53241,0.38878,0.53009,0.37137,0.50463,0.37911,0.45833,0.40812,0.41204,0.44874,0.39583,0.48549,0.40741,0.52611,0.42361,0.55899,0.42361,0.58607,0.39815,0.59188,0.35417,0.57447,0.31944,0.53965,0.30787,0.48936,0.3125,0.44101,0.32176,0.41199,0.31481,0.40812,0.28241,0.4352,0.25,0.47389,0.22685,0.51064,0.21296,13,0.6,0.9545454545454546,0.33333333333333337,0.4166666666666667,0.5,0.531618171671016,0.2959483333099925,0.0,0.9375,0.5,0.0,0.875,0.6387390673599367,0.0,0.9166666666666666,0.742857142857143,0.05271949653192674,0.09891689864784414,0.1272006011536779,0.4938127929725892,13
0.5648,0.8588,0.5648,0.86111,0.55899,0.86111,0.55126,0.8588,0.52224,0.84954,0.47389,0.83565,0.43133,0.80787,0.40426,0.78472,0.39072,0.75463,0.36944,0.71759,0.35977,0.66667,0.37331,0.61806,0.41779,0.58333,0.47776,0.5787,0.53578,0.59028,0.58801,0.60185,0.63636,0.60648,0.66731,0.59722,0.67505,0.56019,0.66731,0.50463,0.65184,0.45833,0.62669,0.43287,0.59381,0.40972,0.55126,0.39352,0.5029,0.38889,0.45261,0.40278,0.40426,0.40972,0.35977,0.41898,0.32302,0.41898,0.29594,0.39583,0.29207,0.35417,0.31528,0.31481,0.35783,0.28472,0.40619,0.27083,0.45261,0.26852,0.49516,0.27778,0.52998,0.29398,0.56093,0.31944,0.58027,0.32176,0.58994,0.30556,0.58027,0.28009,0.55126,0.25231,0.52418,0.2338,0.4971,0.21296,0.47002,0.19444,13,0.2,0.2727272727272727,0.0,0.75,0.75,0.5304761617958659,0.2953275941139806,0.0,0.9375,1.0,0.0,0.9166666666666666,0.5959423922026228,0.0,0.9583333333333334,0.7412698412698413,0.049158203830590406,0.0965732866358853,0.12725513384629347,0.4943782488372225,13
0.4352,0.80787,0.41586,0.81019,0.37331,0.79167,0.33462,0.76157,0.30174,0.72685,0.2824,0.70833,0.29207,0.66204,0.33849,0.61111,0.39458,0.59259,0.45455,0.61111,0.52031,0.64352,0.5648,0.65046,0.58027,0.62037,0.58414,0.59722,0.56093,0.53935,0.53191,0.49769,0.50484,0.4838,0.47002,0.47222,0.44101,0.47222,0.41199,0.47917,0.38685,0.49537,0.3501,0.49074,0.31721,0.48148,0.29207,0.47222,0.27853,0.44676,0.27273,0.40509,0.28627,0.36806,0.32302,0.34491,0.37331,0.33565,0.4294,0.34722,0.47776,0.37731,0.52611,0.39815,0.5648,0.41667,0.56867,0.40046,0.54739,0.35185,0.52418,0.3125,0.49516,0.27083,0.44874,0.22685,0.39458,0.19676,0.34236,0.18519,0.294,0.16898,0.25532,0.15046,0.24178,0.11343,0.26692,0.083333,0.30561,0.074074,13,0.5,0.2727272727272727,0.0,0.75,0.75,0.5304729329704527,0.295325838977867,0.0,0.9375,1.0,0.0,0.9166666666666666,0.6343381784948035,0.0,0.9583333333333334,0.7047619047619048,0.039030860547172724,0.09500851250801574,0.1253585595194333,0.5266303463643018,13
0.4971,0.83333,0.49516,0.83333,0.4971,0.83565,0.4971,0.83565,0.4971,0.83796,0.49516,0.83796,0.48936,0.84259,0.46615,0.84028,0.4352,0.84028,0.38298,0.83796,0.33849,0.82407,0.31335,0.81019,0.30754,0.75463,0.32302,0.71759,0.3675,0.68519,0.41973,0.66435,0.46809,0.67593,0.51838,0.71991,0.55319,0.71759,0.57447,0.68519,0.58607,0.63889,0.57834,0.58565,0.53965,0.53472,0.4913,0.51389,0.44874,0.51852,0.41973,0.53241,0.38878,0.53009,0.37137,0.50463,0.37911,0.45833,0.40812,0.41204,0.44874,0.39583,0.48549,0.40741,0.52611,0.42361,0.55899,0.42361,0.58607,0.39815,0.59188,0.35417,0.57447,0.31944,0.53965,0.30787,0.48936,0.3125,0.44101,0.32176,0.41199,0.31481,0.40812,0.28241,0.4352,0.25,0.47389,0.22685,0.51064,0.21296,13,0.6,0.9545454545454546,0.33333333333333337,0.4166666666666667,0.5,0.531618171671016,0.2959483333099925,0.0,0.9375,0.0,0.0,0.875,0.6387390673599367,0.005952380952380952,0.9166666666666666,0.742857142857143,0.05271949653192674,0.09891689864784414,0.1272006011536779,0.486897969983509,13
0.5648,0.8588,0.5648,0.86111,0.55899,0.86111,0.55126,0.8588,0.52224,0.84954,0.47389,0.83565,0.43133,0.80787,0.40426,0.78472,0.39072,0.75463,0.36944,0.71759,0.35977,0.66667,0.37331,0.61806,0.41779,0.58333,0.47776,0.5787,0.53578,0.59028,0.58801,0.60185,0.63636,0.60648,0.66731,0.59722,0.67505,0.56019,0.66731,0.50463,0.65184,0.45833,0.62669,0.43287,0.59381,0.40972,0.55126,0.39352,0.5029,0.38889,0.45261,0.40278,0.40426,0.40972,0.35977,0.41898,0.32302,0.41898,0.29594,0.39583,0.29207,0.35417,0.31528,0.31481,0.35783,0.28472,0.40619,0.27083,0.45261,0.26852,0.49516,0.27778,0.52998,0.29398,0.56093,0.31944,0.58027,0.32176,0.58994,0.30556,0.58027,0.28009,0.55126,0.25231,0.52418,0.2338,0.4971,0.21296,0.47002,0.19444,13,0.2,0.2727272727272727,0.0,0.75,0.75,0.5304761617958659,0.2953275941139806,0.0,0.9375,1.0,0.0,0.9166666666666666,0.5959423922026228,0.0,0.9583333333333334,0.7412698412698413,0.049158203830590406,0.0965732866358853,0.12725513384629347,0.5028120959500686,13
0.74662,0.25694,0.74662,0.25463,0.74662,0.25694,0.74662,0.25463,0.74662,0.25926,0.74468,0.2662,0.74275,0.27546,0.73888,0.29398,0.73308,0.31481,0.72727,0.34954,0.71954,0.375,0.71373,0.40972,0.70793,0.4375,0.70019,0.47222,0.69246,0.50694,0.68472,0.53935,0.67311,0.57407,0.66344,0.60648,0.6499,0.62963,0.63443,0.64583,0.61315,0.65972,0.59381,0.6713,0.57253,0.67824,0.54932,0.67361,0.52224,0.67824,0.4913,0.67824,0.46035,0.67824,0.43327,0.67593,0.40232,0.67824,0.36944,0.67824,0.34043,0.67593,0.31721,0.66435,0.29787,0.64583,0.28046,0.62963,0.26112,0.59954,0.24758,0.56944,0.23404,0.53241,0.22244,0.49769,0.21277,0.45139,0.20503,0.40509,0.20116,0.36343,0.20309,0.3287,0.21083,0.2963,0.21857,0.26852,0.22631,0.24074,14,0.8,0.6818181818181819,0.0,0.4166666666666667,0.4166666666666667,0.46140495823100813,0.25543666718339547,0.0,0.9375,0.0,0.30033065962672933,0.875,0.6489776858689096,0.0,0.9166666666666666,0.7047619047619048,0.05595616573832402,0.09298753890825841,0.12573900067108626,0.7143070614525742,14
0.83559,0.29167,0.83559,0.29398,0.83559,0.2963,0.83559,0.29398,0.83559,0.29398,0.83366,0.29861,0.82979,0.31481,0.82592,0.33333,0.82012,0.35185,0.81238,0.37731,0.80271,0.39815,0.7911,0.42593,0.77563,0.45139,0.76015,0.48611,0.74662,0.5162,0.73501,0.55093,0.72147,0.5787,0.70986,0.60417,0.69632,0.625,0.66538,0.64352,0.62863,0.66898,0.60155,0.68981,0.58221,0.7037,0.56286,0.71065,0.53965,0.71991,0.51257,0.72685,0.48162,0.73148,0.44487,0.72917,0.40812,0.72222,0.37331,0.71065,0.33849,0.70139,0.30561,0.69676,0.27853,0.6875,0.25725,0.6713,0.23985,0.64815,0.22631,0.62037,0.21277,0.59259,0.19729,0.56713,0.18182,0.53935,0.17215,0.50463,0.17021,0.46296,0.17408,0.41435,0.18375,0.36806,0.19342,0.33102,0.20309,0.30324,14,0.8,0.6818181818181819,0.0,0.4166666666666667,0.4166666666666667,0.979827641032163,0.6759050087391405,0.0,0.9375,0.0,0.2598358296756914,0.875,0.673094667662627,0.0,0.9166666666666666,0.611111111111111,0.062078144636048355,0.09013689648913063,0.12507990659600957,0.5855305241873803,12
0.81818,0.31019,0.81818,0.31019,0.81818,0.31019,0.81818,0.31019,0.81818,0.31481,0.81431,0.32639,0.81238,0.34954,0.80271,0.375,0.79304,0.39815,0.78143,0.4213,0.76789,0.44213,0.75435,0.47222,0.74081,0.50694,0.72921,0.53704,0.7176,0.5625,0.70213,0.59491,0.68859,0.61806,0.67118,0.64815,0.66151,0.65972,0.65377,0.6713,0.64023,0.68519,0.61315,0.69907,0.59188,0.71296,0.57447,0.72222,0.55513,0.72917,0.53385,0.72917,0.51451,0.72454,0.4913,0.71759,0.46615,0.71065,0.43907,0.70602,0.40812,0.70602,0.37524,0.7037,0.34236,0.69213,0.32108,0.68056,0.30754,0.66435,0.294,0.6412,0.27853,0.61343,0.26499,0.58333,0.25338,0.55324,0.24565,0.52546,0.23791,0.49769,0.23404,0.46528,0.23017,0.43981,0.22824,0.41667,0.22631,0.39583,14,0.8,1.0,0.0,0.5833333333333334,0.5833333333333334,0.9816947592090323,0.7222258823821779,0.0,0.9375,0.5,0.3164988072958289,0.875,0.7319618693059384,0.0,0.9166666666666666,0.6642857142857144,0.06599365560138543,0.09280906887093802,0.12441660681763281,0.6756184041402825,14
0.25145,0.54398,0.25145,0.54398,0.25145,0.54398,0.25145,0.54167,0.25145,0.54398,0.25145,0.54167,0.25145,0.54398,0.24952,0.53935,0.25145,0.54398,0.24952,0.53935,0.24952,0.54167,0.24952,0.54167,0.24952,0.5463,0.25145,0.55324,0.25145,0.5625,0.25145,0.57176,0.24952,0.57407,0.24952,0.58333,0.24952,0.59491,0.25145,0.60185,0.25338,0.58333,0.25919,0.66435,0.26306,0.59954,0.27079,0.60648,0.2766,0.62037,0.2824,0.63426,0.2882,0.65046,0.294,0.66204,0.29787,0.67361,0.29981,0.68056,0.31141,0.69213,0.32882,0.7037,0.34816,0.71296,0.3675,0.72222,0.38491,0.72454,0.40426,0.72917,0.42747,0.73148,0.44874,0.7338,0.46809,0.7338,0.48936,0.73611,0.51064,0.73611,0.53385,0.73843,0.55513,0.73843,0.57447,0.74074,0.59574,0.74306,14,0.4,0.4545454545454546,0.0,0.4166666666666667,0.4166666666666667,0.43573319623854034,0.2415308835351906,0.0,0.9375,0.2,0.23050064634162004,0.7916666666666666,0.721794894446151,0.0,0.8333333333333334,0.6222222222222223,0.07617201100461393,0.09098732770556087,0.12208896526804063,0.5296401980861573,14
0.75242,0.38194,0.75435,0.38194,0.75629,0.38426,0.75822,0.38657,0.75822,0.38426,0.75822,0.38426,0.75822,0.38657,0.75822,0.38657,0.75822,0.38657,0.75822,0.38657,0.75822,0.38426,0.75822,0.38426,0.75629,0.38657,0.75629,0.38426,0.75629,0.38426,0.75629,0.38657,0.75822,0.38194,0.75822,0.38194,0.75629,0.38426,0.75822,0.38194,0.75822,0.38194,0.75629,0.38194,0.75435,0.37963,0.75435,0.37731,0.75435,0.37731,0.75435,0.375,0.75242,0.375,0.75048,0.38889,0.74468,0.40509,0.73308,0.43519,0.72147,0.47454,0.7118,0.52315,0.70406,0.57407,0.69826,0.625,0.68279,0.67361,0.65571,0.73148,0.62282,0.77778,0.58607,0.80787,0.55126,0.83102,0.51838,0.83565,0.48936,0.83102,0.46035,0.81944,0.43133,0.7963,0.40039,0.77083,0.36944,0.74306,14,1.0,1.0,0.5,0.5,0.5833333333333334,0.982494518887429,0.7238468579505488,0.0,0.9375,1.0,0.6779693967672729,0.9583333333333334,0.6965171963796979,0.01488095238095238,1.0,0.6150793650793652,0.06900258486230698,0.08861059586261837,0.12191948814180138,0.9832658397320397,5
0.37718,0.20602,0.37718,0.2037,0.37718,0.2037,0.37911,0.2037,0.37911,0.2037,0.37718,0.20602,0.37718,0.21296,0.37331,0.22222,0.3675,0.24074,0.36364,0.26157,0.36364,0.28241,0.36557,0.30787,0.37524,0.33565,0.38491,0.36806,0.39845,0.40046,0.41199,0.43287,0.4294,0.46759,0.44681,0.49769,0.46422,0.52083,0.48549,0.54398,0.5087,0.5625,0.53385,0.57407,0.5648,0.58565,0.59961,0.59491,0.6325,0.59491,0.66344,0.59259,0.69439,0.58796,0.7234,0.57639,0.75048,0.55787,0.76789,0.53704,0.78143,0.50926,0.7911,0.47685,0.80077,0.44213,0.80658,0.41435,0.81238,0.38194,0.81625,0.35648,0.81818,0.33565,0.81818,0.31481,0.82012,0.2963,0.82012,0.27546,0.81818,0.25694,0.81431,0.24074,0.81044,0.22685,0.80851,0.21296,0.80464,0.2037,14,0.4,0.6818181818181819,0.0,0.4166666666666667,0.4166666666666667,0.43572097923714415,0.24152428460789993,0.0,0.9375,0.0,0.30353502590090964,0.7916666666666666,0.6805724282907188,0.005952380952380952,0.9166666666666666,0.6595238095238095,0.0485280984402474,0.09130769318564624,0.12616086991684705,0.6927224568813621,14
0.31721,0.35417,0.31721,0.35417,0.31915,0.35417,0.31915,0.35417,0.31915,0.35417,0.31721,0.35417,0.31915,0.35417,0.31915,0.35185,0.32108,0.35417,0.31528,0.3588,0.31335,0.36806,0.30561,0.38194,0.30174,0.40046,0.30174,0.41898,0.30561,0.43981,0.30948,0.46296,0.31528,0.48148,0.32108,0.50231,0.33075,0.52083,0.34236,0.53704,0.3559,0.55787,0.36944,0.57407,0.38104,0.59259,0.39652,0.61343,0.41199,0.63426,0.42747,0.65278,0.44294,0.6713,0.45841,0.68287,0.47582,0.68981,0.5029,0.6875,0.52418,0.68056,0.55706,0.6875,0.59188,0.69213,0.62476,0.69676,0.65377,0.70139,0.68665,0.70139,0.71567,0.70139,0.75048,0.69444,0.7795,0.6875,0.80658,0.67824,0.82785,0.66435,0.84526,0.65046,0.8588,0.63426,0.87041,0.61574,0.88008,0.59259,14,0.3,0.4545454545454546,0.0,0.4166666666666667,0.4166666666666667,0.4357203471426494,0.24152394403184269,0.0,0.9375,0.0,0.4774753178140174,0.8333333333333334,0.6463609261689798,0.005952380952380952,1.0,0.6539682539682541,0.07054886594894506,0.0927247652531927,0.1194779078642894,0.5822987900760105,14
0.30754,0.3588,0.30948,0.3588,0.30948,0.35648,0.30948,0.35648,0.31141,0.35417,0.30948,0.35185,0.30948,0.35185,0.31335,0.34954,0.31335,0.35185,0.30754,0.36111,0.30174,0.37731,0.294,0.39583,0.29014,0.4213,0.29014,0.45139,0.29787,0.47917,0.30948,0.50463,0.32689,0.51852,0.34816,0.54167,0.36944,0.56713,0.39072,0.58565,0.41199,0.6088,0.4294,0.62963,0.45455,0.65046,0.48162,0.66898,0.52805,0.67824,0.57253,0.69444,0.61509,0.70139,0.65377,0.7037,0.68859,0.69907,0.72147,0.68981,0.75435,0.67593,0.78337,0.65046,0.81238,0.62269,0.83172,0.59491,0.84913,0.56713,0.8588,0.53935,0.86654,0.51157,0.87621,0.48148,0.88588,0.45139,0.89168,0.4213,0.89362,0.39583,0.89749,0.38426,0.90135,0.3588,0.90329,0.34722,0.90329,0.34028,14,0.1,0.6818181818181819,0.0,0.4166666666666667,0.4166666666666667,0.4357203471212121,0.2415239440202649,0.0,0.9375,0.0,0.3085890494650241,0.75,0.7093196595669522,0.0,0.5416666666666667,0.6071428571428571,0.07041705302981625,0.09244568509661243,0.12485562478292708,0.44785905051710984,14
0.3675,0.34259,0.36944,0.34028,0.36944,0.34028,0.36944,0.34028,0.36944,0.34491,0.3675,0.34722,0.36364,0.3588,0.35783,0.37963,0.35203,0.40278,0.35203,0.43287,0.3559,0.46296,0.3675,0.49537,0.38685,0.52546,0.41199,0.55093,0.43327,0.58102,0.45455,0.60185,0.48162,0.62037,0.50484,0.6412,0.53385,0.65741,0.5648,0.66898,0.59381,0.68056,0.62476,0.67361,0.66344,0.6713,0.69826,0.66204,0.73694,0.65278,0.76983,0.63657,0.79884,0.625,0.83172,0.60417,0.8646,0.57639,0.88395,0.5463,0.89749,0.5162,0.89942,0.48843,0.90329,0.46065,0.90135,0.43981,0.90716,0.41435,0.91683,0.38194,0.9207,0.35417,0.92456,0.3287,0.9265,0.30556,0.9265,0.37037,0.92456,0.35417,0.92263,0.34028,0.91876,0.32639,0.91683,0.32407,0.91296,0.32407,14,0.0,0.6818181818181819,0.0,0.4166666666666667,0.4166666666666667,0.4357203471212121,0.2415239440202649,0.0,0.9375,0.0,0.35989668436155076,0.5416666666666667,0.5348527318253015,0.0,0.8333333333333334,0.5944444444444444,0.06949545015763539,0.09163556734992834,0.12416770048242488,0.49722426023684774,14
0.33075,0.2963,0.33269,0.29167,0.33269,0.29167,0.33462,0.29167,0.33269,0.28935,0.33075,0.2963,0.32495,0.30787,0.31915,0.3287,0.31528,0.34954,0.31915,0.37037,0.33075,0.3912,0.34236,0.41667,0.35203,0.44444,0.35977,0.48148,0.37137,0.51389,0.38104,0.54398,0.39265,0.56713,0.40619,0.59491,0.42553,0.62037,0.43907,0.64815,0.45455,0.66435,0.47776,0.66898,0.50677,0.67593,0.53965,0.67824,0.56867,0.67824,0.59574,0.68287,0.63056,0.6875,0.66731,0.68056,0.70406,0.66435,0.73308,0.6412,0.76209,0.61806,0.7795,0.60185,0.79691,0.5787,0.81044,0.56481,0.82785,0.54167,0.84333,0.51852,0.85106,0.49769,0.8588,0.47454,0.86654,0.48843,0.87041,0.47454,0.88201,0.44213,0.88975,0.42593,0.89555,0.40509,0.89942,0.3912,0.90135,0.37963,14,0.1,0.4545454545454546,0.0,0.4166666666666667,0.4166666666666667,0.4357203471212121,0.2415239440202649,0.0,0.9375,0.0,0.3143532324058309,0.7083333333333333,0.7083079915409027,0.0,0.5416666666666667,0.6293650793650792,0.06119467641607376,0.09415018340186118,0.12658555512495656,0.4120701851807609,14
