index,true_label,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label,description_lengths,description_lengths_unnormalized
1459,4,7.9,0.2,0.35,1.7,0.054,7.0,15.0,0.99458,3.32,0.8,11.9,4,[0.19532751 0.19368288 0.1970628  0.14402675 0.13091707 0.138983  ],[31.14855836 30.8862914  31.42528193 22.96771063 20.87713113 22.16339143]
1460,3,6.4,0.42,0.09,2.3,0.054,34.0,64.0,0.99724,3.41,0.68,10.4,2,[0.25370837 0.16240181 0.13439658 0.13915375 0.15168809 0.15865141],[41.12824685 26.32669055 21.78680847 22.55798627 24.58990791 25.71871947]
1461,1,6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,0,[0.12892935 0.13372229 0.1693178  0.17702584 0.20591512 0.18508961],[19.00881702 19.71546868 24.96352518 26.09996755 30.35928461 27.28885605]
1462,3,6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,10.4,1,[0.18108405 0.13725469 0.14948958 0.15165239 0.16945705 0.21106224],[23.82979717 18.06206328 19.67211591 19.95673097 22.29974    27.77478411]
1463,3,6.9,0.63,0.01,2.4,0.076,14.0,39.0,0.99522,3.34,0.53,10.8,1,[0.17751622 0.1279218  0.15075064 0.14616561 0.17195502 0.22569072],[24.5273165  17.674883   20.82913174 20.19561997 23.7589285  31.18356019]
1464,2,6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,2,[0.16379904 0.15362165 0.14504678 0.15540992 0.18774779 0.19437482],[23.22326059 21.78032138 20.56458507 22.03385973 26.61869098 27.55826362]
1465,2,6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,2,[0.16379904 0.15362165 0.14504678 0.15540992 0.18774779 0.19437482],[23.22326059 21.78032138 20.56458507 22.03385973 26.61869098 27.55826362]
1466,4,7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,2,[0.20457833 0.16131017 0.1345343  0.1378721  0.1575717  0.2041334 ],[29.25569544 23.06813836 19.23905813 19.71638023 22.53351831 29.19206761]
1467,1,6.7,1.04,0.08,2.3,0.067,19.0,32.0,0.99648,3.52,0.57,11.0,1,[0.20045007 0.10658071 0.14731535 0.15297612 0.18212292 0.21055483],[36.80793537 19.57103645 27.05099536 28.09046235 33.44258427 38.66343535]
1468,4,7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,2,[0.18505414 0.17506876 0.148639   0.15387598 0.16274919 0.17461294],[24.72171138 23.38774746 19.85694794 20.55656645 21.74195335 23.326853  ]
1469,0,7.3,0.98,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,9.7,1,[0.14052058 0.11709919 0.13953363 0.15991368 0.21990482 0.22302811],[23.23757894 19.36443594 23.07436934 26.44457456 36.36517652 36.88166864]
1470,2,10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.99578,2.88,0.47,9.7,1,[0.19288741 0.13396545 0.14389365 0.1479071  0.17192318 0.20942321],[36.37802014 25.26550446 27.1379349  27.89485949 32.42422505 39.496624  ]
1471,2,6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,1,[0.16831662 0.15003629 0.20356358 0.15176374 0.16178062 0.16453915],[29.6413368  26.42208613 35.84848994 26.72629856 28.49031676 28.97610656]
1472,3,7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,4,[0.20119482 0.20138126 0.16614817 0.14264294 0.1337039  0.15492891],[29.01570751 29.04259566 23.96138526 20.5715321  19.28237193 22.34337848]
1473,2,6.1,0.6,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,11.0,1,[0.16321505 0.15128486 0.173478   0.15407428 0.1660574  0.19189041],[23.08987508 21.40212382 24.54176551 21.79673973 23.49198003 27.14655145]
1474,2,9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,1,[0.19279427 0.12782554 0.13487749 0.15183188 0.19033447 0.20233635],"[104.38923735  69.21165477  73.02996468  82.20998474 103.05736995
 109.55583446]"
1475,4,5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.5666666666667,4,[0.30326746 0.14599886 0.18519411 0.12833826 0.11707994 0.12012137],[83.41280529 40.15654931 50.93708523 35.29905306 32.20248772 33.03902367]
1476,2,9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,2,[0.23458737 0.13478336 0.12440321 0.131553   0.18182359 0.19284947],"[132.38918192  76.06487365  70.20684747  74.24182081 102.6119866
 108.83443569]"
1477,4,5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,5,[0.28226568 0.16092667 0.18851432 0.12875365 0.1247487  0.11479099],[77.15343069 43.98708706 51.52778893 35.19303396 34.09833638 31.37653283]
1478,0,7.1,0.875,0.05,5.7,0.082,3.0,14.0,0.99808,3.4,0.52,10.2,1,[0.16148356 0.1180792  0.13543602 0.14707061 0.17573466 0.26219596],[31.75131333 23.21703611 26.62977861 28.91740146 34.55340128 51.55364448]
1479,2,8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,4,[0.19557896 0.17377856 0.1675111  0.15096139 0.14281859 0.1693514 ],[28.00919505 24.8871224  23.98954959 21.61943656 20.4532924  24.25310117]
1480,1,5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,1,[0.14002033 0.13552247 0.17150441 0.16904485 0.19686347 0.18704448],[22.06156321 21.35288293 27.02218659 26.63465835 31.01775239 29.47067581]
1481,2,8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,4,[0.17944808 0.17426333 0.17365363 0.15086284 0.14094912 0.18082299],[26.54089846 25.77405756 25.68388194 22.31305707 20.84678918 26.74425136]
1482,1,7.2,0.58,0.54,2.1,0.114,3.0,9.0,0.99719,3.33,0.57,10.3,0,[0.12676917 0.14959919 0.14473214 0.14552503 0.16313353 0.27024095],[18.97702656 22.39462354 21.66603801 21.7847316  24.42068071 40.45439339]
1483,2,8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,4,[0.16010665 0.18019016 0.1740699  0.16090831 0.15251928 0.1722057 ],[21.62908655 24.34220235 23.51540599 21.73738408 20.60409559 23.26356797]
1484,1,6.8,0.91,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,10.9,1,[0.14601901 0.13999812 0.17255787 0.17928379 0.20505441 0.1570868 ],[22.54192434 21.61243928 26.63890434 27.67722882 31.65561007 24.25053251]
1485,2,7.0,0.655,0.16,2.1,0.074,8.0,25.0,0.99606,3.37,0.55,9.7,1,[0.16830118 0.12789367 0.14434223 0.15914752 0.18944154 0.21087387],[22.10403211 16.79706446 18.95735522 20.90182563 24.88052567 27.69536637]
1486,2,6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,1,[0.19372947 0.1320145  0.1553598  0.15138721 0.17913567 0.18837335],[24.92526711 16.98500858 19.9886193  19.47750532 23.04762591 24.23614809]
1487,2,6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,3,[0.17053939 0.16495674 0.16868334 0.15959074 0.16911949 0.1671103 ],[24.38217213 23.58401558 24.11681066 22.8168329  24.1791669  23.8919109 ]
1488,2,5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,1,[0.16079634 0.14262587 0.18983477 0.16621766 0.17829181 0.16223354],[28.18985238 25.00431326 33.28069584 29.14028592 31.25705348 28.44181386]
1489,3,6.2,0.57,0.1,2.1,0.048,4.0,11.0,0.99448,3.44,0.76,10.8,5,[0.18692984 0.1624748  0.1758989  0.15915069 0.15994207 0.1556037 ],[26.82512836 23.31573878 25.2421485  22.8387173  22.95228341 22.32971151]
1490,3,7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,4,[0.16783467 0.17042142 0.21084821 0.15806493 0.13496257 0.1578682 ],[29.86938967 30.32975037 37.52447131 28.130678   24.0191698  28.09566571]
1491,2,5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,1,[0.15956461 0.14629368 0.18937602 0.15919082 0.17822009 0.16735479],[28.51279566 26.14139689 33.83983242 28.44600152 31.8463654  29.90483134]
1492,2,6.2,0.65,0.06,1.6,0.05,6.0,18.0,0.99348,3.57,0.54,11.95,1,[0.15297088 0.145439   0.18666474 0.15613505 0.16995572 0.1888346 ],[26.23341134 24.94174721 32.01166725 26.77604255 29.14618933 32.38378279]
1493,2,7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,2,[0.23435047 0.11420262 0.0908161  0.13430402 0.17029161 0.25603518],[54.83759305 26.72321002 21.25080648 31.42690265 39.84793382 59.91177588]
1494,4,6.4,0.31,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,10.0,3,[0.18565517 0.1579815  0.16840669 0.15166444 0.1672347  0.16905749],[26.22054825 22.31212563 23.78450081 21.41995157 23.61897889 23.8764161 ]
1495,3,7.0,0.43,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,10.6,4,[0.19068641 0.17989456 0.16639678 0.15232321 0.14954265 0.16115638],[25.25613442 23.82677028 22.03900931 20.17498569 19.80670431 21.34492615]
1496,2,7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,2,[0.26522951 0.14384893 0.09781858 0.14481629 0.13640117 0.21188552],[57.84556206 31.37291163 21.33386458 31.58388915 29.74858447 46.21143727]
1497,3,6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,1,[0.17774959 0.13423566 0.17174934 0.15720737 0.16800352 0.19105452],[26.45708045 19.98026381 25.56397504 23.3994805  25.00642986 28.43744828]
1498,3,6.6,0.895,0.04,2.3,0.068,7.0,13.0,0.99582,3.53,0.58,10.8,1,[0.12932068 0.12650669 0.17334562 0.17482491 0.21482813 0.18117398],[19.71196804 19.28303976 26.42255907 26.64804423 32.74561586 27.61581327]
1499,3,6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,1,[0.15685247 0.13882068 0.17892491 0.1646945  0.18181444 0.178893  ],[22.2143752  19.66060601 25.34040348 23.32500901 25.74963585 25.33588497]
1500,2,7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,3.26,0.53,9.6,1,[0.130793   0.13052143 0.15362031 0.16310222 0.19239044 0.2295726 ],[18.34729732 18.30920236 21.54945225 22.87955054 26.98802479 32.20384078]
1501,2,7.8,0.82,0.29,4.3,0.083,21.0,64.0,0.99642,3.16,0.53,9.4,2,[0.22419563 0.13299331 0.11324861 0.13401446 0.17118312 0.22436487],[41.33015188 24.51713137 20.87722377 24.70537942 31.55737046 41.36135158]
1502,2,7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.99638,3.31,0.54,9.8,2,[0.22150719 0.13509369 0.12178497 0.14129513 0.17445419 0.20586483],[30.51734516 18.61204031 16.77848005 19.46642049 24.03478953 28.36227548]
1503,3,6.2,0.44,0.39,2.5,0.077,6.0,14.0,0.99555,3.51,0.69,11.0,5,[0.18543382 0.17009282 0.18546959 0.16429205 0.1500584  0.14465332],[23.9845869  22.00033372 23.98921359 21.25004453 19.40901959 18.70991006]
1504,3,7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,4,[0.1586316  0.15657756 0.17501512 0.15839464 0.1466453  0.20473578],[23.25615325 22.95502125 25.65805637 23.22141343 21.49890386 30.01524738]
1505,0,6.7,0.76,0.02,1.8,0.078,6.0,12.0,0.996,3.55,0.63,9.95,1,[0.1429198  0.13489563 0.15882293 0.17258024 0.20371723 0.18706418],[21.0323954  19.85154129 23.37273556 25.39729122 29.97947982 27.52877997]
1506,3,6.8,0.81,0.05,2.0,0.07,6.0,14.0,0.99562,3.51,0.66,10.8,1,[0.15833761 0.14135048 0.16959868 0.17365792 0.19577548 0.16127983],[22.65801507 20.22716715 24.26946619 24.8503413  28.015351   23.07904407]
1507,3,7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,4,[0.15581327 0.16420393 0.17647409 0.14918711 0.1462747  0.20804689],[22.97655698 24.21386077 26.02324542 21.99944909 21.56997845 30.67903678]
1508,3,7.1,0.27,0.6,2.1,0.074,17.0,25.0,0.99814,3.38,0.72,10.6,5,[0.20900899 0.18161344 0.17157678 0.1517206  0.14658043 0.13949976],[29.79527578 25.88990284 24.45912738 21.62852976 20.89577309 19.88638854]
1509,2,7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,5,[0.21758314 0.1874417  0.18556787 0.15474341 0.13402004 0.12064385],[32.43588873 27.9425977  27.66325862 23.06814739 19.97884189 17.98480575]
1510,3,6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,3,[0.26299606 0.15810567 0.13118407 0.1274837  0.14833659 0.17189392],[43.36147923 26.06767465 21.6289751  21.0188768  24.45699681 28.34101236]
1511,2,7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.99712,3.44,0.67,9.8,2,[0.16523679 0.14992034 0.14689218 0.15666767 0.19213268 0.18915034],[21.81891894 19.79643668 19.3965796  20.68739728 25.37042277 24.9766166 ]
1512,3,6.4,0.79,0.04,2.2,0.061,11.0,17.0,0.99588,3.53,0.65,10.4,1,[0.13762867 0.13473905 0.17354733 0.17297302 0.19486899 0.18624294],[19.68462755 19.27133333 24.82196981 24.73982789 27.87154378 26.63778485]
1513,3,6.4,0.56,0.15,1.8,0.078,17.0,65.0,0.99294,3.33,0.6,10.5,3,[0.29563007 0.14155865 0.13839663 0.12791814 0.14375037 0.15274615],[49.87953855 23.88417388 23.35066889 21.58270967 24.25396774 25.77176104]
1514,3,6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.23333333333333,2,[0.24063894 0.111358   0.09866081 0.11520211 0.14972633 0.28441381],[53.28134766 24.65645945 21.84509606 25.50760857 33.1518283  62.97381079]
1515,3,6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.25,2,[0.23970767 0.13611262 0.12130437 0.13606901 0.17658859 0.19021775],[44.81143352 25.44516668 22.67688205 25.43701381 33.01182482 35.55968734]
1516,2,6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,3,[0.25697862 0.15949598 0.14701035 0.13898908 0.1421652  0.15536076],[42.28473031 26.24437929 24.18992204 22.87005748 23.39267401 25.56394722]
1517,3,6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,3,[0.1622378  0.18489732 0.16655736 0.15633881 0.16281378 0.16715494],[23.32501329 26.58278391 23.94603793 22.47691152 23.40782147 24.03195328]
1518,2,7.4,0.47,0.46,2.2,0.114,7.0,20.0,0.99647,3.32,0.63,10.5,3,[0.15913328 0.15984708 0.16016009 0.15102253 0.15600133 0.21383569],[21.21457988 21.30973857 21.3514667  20.13330832 20.79704863 28.50713736]
1519,2,6.6,0.7,0.08,2.6,0.106,14.0,27.0,0.99665,3.44,0.58,10.2,1,[0.14510029 0.12567671 0.13674202 0.14425074 0.1826506  0.26557965],[20.8623848  18.06968032 19.66064039 20.74023794 26.26133342 38.18479551]
1520,3,6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,3,[0.1622378  0.18489732 0.16655736 0.15633881 0.16281378 0.16715494],[23.32501329 26.58278391 23.94603793 22.47691152 23.40782147 24.03195328]
1521,1,6.9,0.48,0.2,1.9,0.082,9.0,23.0,0.99585,3.39,0.43,9.05,1,[0.1643293  0.12820348 0.14103683 0.14824014 0.1856028  0.23258745],[24.28830407 18.94881251 20.84561515 21.91028312 27.43258326 34.37703866]
1522,2,6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,3,[0.2408903  0.16929142 0.14656296 0.14251887 0.14280702 0.15792943],[38.95030072 27.37325527 23.6982201  23.04431929 23.09091028 25.53609926]
1523,2,6.8,0.48,0.25,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,10.4,2,[0.23293439 0.15861003 0.13476788 0.13755729 0.14727867 0.18885174],[33.82690486 23.03346599 19.57109156 19.9761712  21.38791771 27.42519033]
1524,3,6.0,0.42,0.19,2.0,0.075,22.0,47.0,0.99522,3.39,0.78,10.0,3,[0.21349643 0.15972038 0.15325179 0.14491538 0.16194405 0.16667198],[29.50370673 22.07223374 21.17831983 20.02628736 22.37952906 23.03289623]
1525,2,6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.99552,3.33,0.64,9.7,1,[0.17863113 0.14994078 0.16130009 0.15838537 0.1718742  0.17986844],[22.9071218  19.22795726 20.68464201 20.31086642 22.04063324 23.06579057]
1526,3,6.8,0.47,0.08,2.2,0.064,18.0,38.0,0.99553,3.3,0.65,9.6,3,[0.22740233 0.13896438 0.14114559 0.13829031 0.16757871 0.18661868],[31.81477516 19.44184398 19.74700654 19.34753758 23.4451388  26.10893038]
1527,3,7.1,0.53,0.07,1.7,0.071,15.0,24.0,0.9951,3.29,0.66,10.8,1,[0.20291831 0.14744799 0.1650562  0.14885879 0.16613751 0.1695812 ],[26.04703221 18.92674251 21.18697041 19.10783508 21.32576883 21.76780894]
1528,3,7.9,0.29,0.49,2.2,0.096,21.0,59.0,0.99714,3.31,0.67,10.1,2,[0.2224702  0.16541557 0.13384948 0.14126476 0.14473705 0.19226294],[33.17130597 24.66420412 19.95755893 21.06321067 21.58094401 28.66726819]
1529,3,7.1,0.69,0.08,2.1,0.063,42.0,52.0,0.99608,3.42,0.6,10.2,1,[0.1644956  0.13713244 0.14362981 0.15469628 0.18940676 0.21063911],[26.80549888 22.34651498 23.40529876 25.20864339 30.86491396 34.32484733]
1530,3,6.6,0.44,0.09,2.2,0.063,9.0,18.0,0.99444,3.42,0.69,11.3,5,[0.17835931 0.16146516 0.18729341 0.1610983  0.16237204 0.14941178],[23.09637333 20.90869139 24.25328151 20.86118517 21.02612572 19.34785677]
1531,2,6.1,0.705,0.1,2.8,0.081,13.0,28.0,0.99631,3.6,0.66,10.2,1,[0.18497075 0.13184151 0.14986382 0.14935812 0.17292747 0.21103833],[27.51144632 19.60931978 22.28985066 22.21463614 25.72020078 31.38858245]
1532,3,7.2,0.53,0.13,2.0,0.058,18.0,22.0,0.99573,3.21,0.68,9.9,2,[0.21008706 0.16098419 0.14607841 0.15164303 0.16330689 0.16790043],[27.67306928 21.20514519 19.24172736 19.97471053 21.51109596 22.11616565]
1533,2,8.0,0.39,0.3,1.9,0.074,32.0,84.0,0.99717,3.39,0.61,9.0,2,[0.31296527 0.13904259 0.1155063  0.12900886 0.14960359 0.15387339],[56.32871168 25.02542818 20.78927552 23.2195191  26.92623879 27.69473386]
1534,4,6.6,0.56,0.14,2.4,0.064,13.0,29.0,0.99397,3.42,0.62,11.7,3,[0.21407359 0.15135192 0.18335118 0.14615608 0.15149155 0.15357567],[30.31502847 21.43299263 25.9644183  20.69720858 21.45276632 21.7478994 ]
1535,3,7.0,0.55,0.13,2.2,0.075,15.0,35.0,0.9959,3.36,0.59,9.7,1,[0.17820845 0.14116835 0.15230803 0.15685813 0.17669565 0.19476138],[22.24428223 17.62087445 19.01134832 19.57929985 22.05545284 24.31044796]
1536,3,6.1,0.53,0.08,1.9,0.077,24.0,45.0,0.99528,3.6,0.68,10.3,1,[0.16918249 0.15465001 0.16244936 0.15734099 0.17970541 0.17667174],[23.88473111 21.83307535 22.93416562 22.2129798  25.37032918 24.94204379]
1537,3,5.4,0.58,0.08,1.9,0.059,20.0,31.0,0.99484,3.5,0.64,10.2,1,[0.18799108 0.14241076 0.16100863 0.15201172 0.17702612 0.1795517 ],[27.29984473 20.68072386 23.38148523 22.0749638  25.70752674 26.07428819]
1538,2,6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.99538,3.57,0.63,12.0,1,[0.19162826 0.14585906 0.18198335 0.15467759 0.16441338 0.16143837],[29.10339586 22.15223367 27.6385826  23.49154176 24.97015658 24.51832966]
1539,2,7.2,0.39,0.32,1.8,0.065,34.0,60.0,0.99714,3.46,0.78,9.9,2,[0.23778621 0.17834813 0.13655342 0.14481045 0.15113945 0.15136233],[36.38709561 27.29161764 20.89600751 22.15953368 23.12802603 23.16213131]
1540,3,6.2,0.52,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,11.6,1,[0.19429836 0.14638935 0.17204283 0.15098061 0.15560315 0.18068571],[29.89179237 22.52123974 26.46789524 23.22758141 23.9387361  27.79755646]
1541,4,7.4,0.25,0.29,2.2,0.054,19.0,49.0,0.99666,3.4,0.76,10.9,4,[0.21084623 0.16345268 0.1543781  0.13333233 0.1328336  0.20515706],[31.37751181 24.32454286 22.97409104 19.84212275 19.76790288 30.5308661 ]
1542,3,6.7,0.855,0.02,1.9,0.064,29.0,38.0,0.99472,3.3,0.56,10.75,1,[0.16921757 0.12883866 0.15416059 0.15927542 0.19548685 0.19302092],[26.47953766 20.16095672 24.12338859 24.92376751 30.59021203 30.20433809]
1543,3,11.1,0.44,0.42,2.2,0.064,14.0,19.0,0.99758,3.25,0.57,10.4,4,[0.17415988 0.18700098 0.16652439 0.15822579 0.15680786 0.15728111],[22.61061124 24.27772959 21.61932084 20.54193998 20.35785483 20.41929532]
1544,4,8.4,0.37,0.43,2.3,0.063,12.0,19.0,0.9955,3.17,0.81,11.2,5,[0.22605825 0.20104219 0.17691062 0.14462017 0.13301151 0.11835726],[31.041029   27.60596655 24.29235656 19.85841645 18.26438167 16.25214405]
1545,3,6.5,0.63,0.33,1.8,0.059,16.0,28.0,0.99531,3.36,0.64,10.1,1,[0.18688994 0.14849913 0.15821457 0.15325086 0.17793129 0.17521421],[23.62778424 18.77418113 20.00246657 19.37492341 22.49517726 22.15166678]
1546,2,7.0,0.57,0.02,2.0,0.072,17.0,26.0,0.99575,3.36,0.61,10.2,1,[0.16913385 0.14867563 0.15267407 0.15668348 0.17890312 0.19392984],[21.53985769 18.93442311 19.44364016 19.95425358 22.78401257 24.69772361]
1547,2,6.3,0.6,0.1,1.6,0.048,12.0,26.0,0.99306,3.55,0.51,12.1,3,[0.19245709 0.14510475 0.18410416 0.14439805 0.15631173 0.17762422],[34.8112636  26.24626482 33.30040323 26.11843884 28.27336117 32.12832403]
1548,2,11.2,0.4,0.5,2.0,0.099,19.0,50.0,0.99783,3.1,0.58,10.4,3,[0.16233166 0.18450152 0.15542181 0.14662613 0.15260365 0.19851522],[24.57134235 27.92708544 23.52543217 22.19407455 23.09886177 30.04826993]
1549,5,7.4,0.36,0.3,1.8,0.074,17.0,24.0,0.99419,3.24,0.7,11.4,4,[0.24721364 0.17184826 0.17845305 0.14774557 0.12613    0.12860948],[33.69128306 23.42018173 24.32030945 20.13536901 17.18951156 17.52742432]
1550,2,7.1,0.68,0.0,2.3,0.087,17.0,26.0,0.99783,3.45,0.53,9.5,1,[0.13063838 0.12624579 0.13349735 0.15090108 0.20386659 0.25485081],[19.05738835 18.41660243 19.47445254 22.01328989 29.73984305 37.17736694]
1551,2,7.1,0.67,0.0,2.3,0.083,18.0,27.0,0.99768,3.44,0.54,9.4,1,[0.13933001 0.12310369 0.14474268 0.15275662 0.20108421 0.23898279],[19.65835327 17.36894895 20.42203727 21.55274078 28.37137801 33.71856505]
1552,3,6.3,0.68,0.01,3.7,0.103,32.0,54.0,0.99586,3.51,0.66,11.3,3,[0.16498054 0.13852072 0.14346585 0.13208703 0.15989512 0.26105074],[30.5281171  25.631973   26.54702303 24.44147934 29.58710785 48.30501705]
1553,2,7.3,0.735,0.0,2.2,0.08,18.0,28.0,0.99765,3.41,0.6,9.4,1,[0.15371933 0.12546098 0.13826194 0.15388093 0.18870731 0.23996951],[22.05929118 18.00411367 19.84109761 22.08248044 27.08019419 34.43650954]
1554,3,6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.99627,3.54,0.6,11.0,1,[0.16658692 0.12396444 0.16501294 0.161012   0.19966836 0.18375533],[25.84229228 19.23035335 25.59812285 24.97746647 30.97414873 28.5055933 ]
1555,4,7.0,0.56,0.17,1.7,0.065,15.0,24.0,0.99514,3.44,0.68,10.55,1,[0.21002325 0.15329154 0.16091841 0.15362969 0.16426219 0.15787492],[26.67629455 19.47046504 20.4391981  19.51341462 20.86391179 20.0526265 ]
1556,2,6.6,0.88,0.04,2.2,0.066,12.0,20.0,0.99636,3.53,0.56,9.9,1,[0.12597144 0.123066   0.15758602 0.17031191 0.22411691 0.19894773],[18.87985551 18.44440411 23.61806062 25.52534175 33.58931707 29.81710991]
1557,3,6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.99627,3.54,0.6,11.0,1,[0.15072311 0.12755425 0.1684851  0.1643998  0.20705062 0.18178713],[22.54497096 19.07940131 25.20178602 24.59071167 30.97036702 27.1914862 ]
1558,2,6.9,0.63,0.33,6.7,0.235,66.0,115.0,0.99787,3.22,0.56,9.5,2,[0.20181558 0.14838856 0.11946447 0.13612047 0.19106465 0.20314627],[91.00187713 66.91077665 53.86844268 61.37890159 86.15411268 91.60190798]
1559,2,7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,2,[0.25060265 0.12135665 0.0962794  0.13513717 0.16914878 0.22747534],[55.52770416 26.88980463 21.33327041 29.94324454 37.47942573 50.40323097]
1560,2,7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,2,[0.24868273 0.12617158 0.09791014 0.13265574 0.14353216 0.25104765],[56.12140759 28.47373761 22.09584476 29.93704741 32.39158011 56.65511025]
1561,2,7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,2,[0.32792313 0.11572029 0.08518965 0.11221769 0.14960928 0.20933995],[85.04003993 30.00964856 22.09216401 29.10132263 38.79805476 54.28796095]
1562,2,7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,1,[0.16794791 0.13064157 0.15287926 0.15731778 0.19810311 0.19311037],[21.78142505 16.94310796 19.82714847 20.40278811 25.69230091 25.04478467]
1563,2,7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,1,[0.14997006 0.13120776 0.15048298 0.15678323 0.18702807 0.2245279 ],[19.4060493  16.97821799 19.47242117 20.28767053 24.20133711 29.0537956 ]
1564,2,7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,1,[0.16578257 0.13025565 0.14570044 0.15150141 0.17657473 0.23018521],[21.87776602 17.18939928 19.22759503 19.99312994 23.3019709  30.37676507]
1565,3,6.7,0.67,0.02,1.9,0.061,26.0,42.0,0.99489,3.39,0.82,10.9,3,[0.16400761 0.16987182 0.16044734 0.14764254 0.17039651 0.18763417],[24.24078695 25.10753456 23.71456967 21.82198422 25.18508525 27.73286013]
1566,3,6.7,0.16,0.64,2.1,0.059,24.0,52.0,0.99494,3.34,0.71,11.2,4,[0.17954532 0.18647902 0.17882396 0.14863075 0.13063971 0.17588125],[30.06844654 31.22963307 29.94764085 24.89118623 21.87822642 29.45482522]
1567,2,7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,1,[0.16232244 0.1304072  0.15218528 0.15941546 0.18187658 0.21379304],[20.74003253 16.66220361 19.44480151 20.36860586 23.23847658 27.31646025]
