index,true_label,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label,description_lengths,description_lengths_unnormalized,is_error,L_0,L_1,L_2,L_3,L_4,L_5,r_min,r_med,relative_position,pseudo_probability,normalized_entropy,description_length_margin,description_length_true_cost,kullback_leibler_divergence
1383,2,8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,2,[0.30009479 0.11817715 0.10029897 0.12637977 0.14437321 0.21067611],[57.10011647 22.48599225 19.08424558 24.04673485 27.47041145 40.08610334],0,57.10011647,22.48599225,19.08424558,24.04673485,27.47041145,40.08610334,0.8487170753672783,0.5574016329715333,0.0,0.0389591744232235,0.10261009820237955,0.9821218151149604,0.1002989651991752,0.5143286578022125
1384,2,7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,2,[0.26217134 0.11601701 0.09670761 0.12559058 0.16501351 0.23449995],[53.18850597 23.53717122 19.61973898 25.47942682 33.47742866 47.57462159],0,53.18850597,23.53717122,19.61973898,25.47942682,33.47742866,47.57462159,0.8335640164989392,0.5353062219778,0.0,0.022239361226752075,0.06420352247455108,0.9806905942938192,0.09670760758689985,0.5081109715141173
1385,2,8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,2,[0.27005889 0.12550321 0.10523653 0.13182923 0.15939397 0.20797817],[59.23059085 27.52595589 23.08097389 28.91340927 34.95903861 45.6147558 ],0,59.23059085,27.52595589,23.08097389,28.91340927,34.95903861,45.6147558,0.8385167069728049,0.5880690172302081,0.0,0.014462942405766288,0.046275538270943606,0.9797333291357655,0.10523653437845631,0.5052542903613044
1386,2,7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,1,[0.14314681 0.12404109 0.14077543 0.1487793  0.18642761 0.25682975],[19.64099344 17.01952082 19.31561954 20.4138207  25.57949743 35.23928626],1,19.64099344,17.01952082,19.31561954,20.4138207,25.57949743,35.23928626,1.0,0.8192004656575772,0.1260224083254706,0.9166178728821632,0.35344542493328174,0.9832656523901289,0.14077543307126614,0.9729887188120923
1387,2,7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,1,[0.1619215  0.12554917 0.14002263 0.14682468 0.19327204 0.23240999],[22.64228773 17.55616436 19.58005944 20.53122427 27.02618944 32.49904328],1,22.64228773,17.55616436,19.58005944,20.53122427,27.02618944,32.49904328,1.0,0.8141064505799173,0.13544211197185801,0.8889062299922784,0.30866496516447955,0.9855265453169101,0.14002262557851922,0.9596953891615051
1388,2,6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,1,[0.17267545 0.15073766 0.1564934  0.15792389 0.17641012 0.18575948],[25.498558   22.25905842 23.10899395 23.32023188 26.05004771 27.43064479],1,25.498558,22.25905842,23.10899395,23.32023188,26.05004771,27.43064479,1.0,0.9276358650579327,0.16434715946466008,0.7678109371042916,0.6353917052564774,0.9942442627525869,0.15649339571468338,0.8915457118661176
1389,2,6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,9.7,2,[0.25739013 0.13932935 0.11412988 0.14163975 0.15213524 0.19537565],[55.36513458 29.97002226 24.54956712 30.46699558 32.724595   42.02569395],0,55.36513458,29.97002226,24.54956712,30.46699558,32.724595,42.02569395,0.819137433606326,0.6441682652516475,0.0,0.007344529398414235,0.02750408376417535,0.9748005368335424,0.11412988326897547,0.5026587149032318
1390,3,6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,5,[0.19862516 0.15935468 0.20044843 0.15207915 0.15004918 0.13944339],[35.4741577  28.46050849 35.7997911  27.1611091  26.79855965 24.90438119],1,35.4741577,28.46050849,35.7997911,27.1611091,26.79855965,24.90438119,1.0,0.8967768013217919,0.20712648064040348,0.9184465031140594,0.41034982804039083,0.9893942088913987,0.15207914960268798,0.9738169046672146
1391,2,8.0,0.64,0.22,2.4,0.094,5.0,33.0,0.99612,3.37,0.58,11.0,1,[0.1779464  0.14257645 0.15897595 0.15167758 0.16297725 0.20584638],[22.98495757 18.4162961  20.53458488 19.59186973 21.05142425 26.58873896],1,22.98495757,18.4162961,20.53458488,19.59186973,21.05142425,26.58873896,1.0,0.94513318706702,0.2591989709843993,0.9204382070413811,0.5466561998744167,0.9908988696923607,0.1589759484534882,0.9747112158093572
1392,2,7.1,0.62,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,9.8,0,[0.13458954 0.14395624 0.16075739 0.16483444 0.18106789 0.21479449],[20.43840229 21.86080368 24.41218008 25.03131036 27.4964781  32.61810696],1,20.43840229,21.86080368,24.41218008,25.03131036,27.4964781,32.61810696,1.0,0.9577527818953798,0.32626224504947193,0.9852058455250869,0.3403468938818386,0.990633301372041,0.1607573890664042,0.997714377891003
1393,2,8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,2,[0.21814391 0.13414758 0.12287293 0.13779168 0.16424366 0.22280025],[30.59940494 18.81710136 17.23558814 19.32826553 23.03872757 31.2525568 ],0,30.59940494,18.81710136,17.23558814,19.32826553,23.03872757,31.2525568,0.915953409047484,0.7004283407492532,0.0,0.24927208765277364,0.41180928674734146,0.9887253533853546,0.12287293145363244,0.601959849588521
1394,2,6.4,0.57,0.14,3.9,0.07,27.0,73.0,0.99669,3.32,0.48,9.2,2,[0.28962523 0.12183584 0.1067397  0.12650501 0.14639659 0.20889764],[56.18903437 23.63688516 20.70814273 24.54273141 28.40181857 40.52739726],0,56.18903437,23.63688516,20.70814273,24.54273141,28.40181857,40.52739726,0.8760944002963504,0.5974725227543126,0.0,0.07022597936885944,0.1667117060700889,0.9849038571664198,0.10673969730764067,0.5262378572966502
1395,3,8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,1,[0.15388669 0.13878536 0.14632662 0.15571042 0.19624042 0.20905049],[21.47000592 19.36309316 20.41523789 21.72444857 27.379124   29.16636402],1,21.47000592,19.36309316,20.41523789,21.72444857,27.379124,29.16636402,1.0,0.9221386847282588,0.24087423916787778,0.9397677285660787,0.5529859849601974,0.9924587317263499,0.1557104171053383,0.982931745061278
1396,2,8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,2,[0.1545234  0.14120619 0.13991603 0.15375119 0.19345033 0.21715286],[21.38352748 19.54064121 19.36210452 21.27666649 26.77038176 30.05042674],0,21.38352748,19.54064121,19.36210452,21.27666649,26.77038176,30.05042674,0.9908633146132637,0.8133858649794531,0.0,0.5276324644660272,0.6041980620630564,0.9987098435161571,0.1399160289536086,0.7468757102936194
1397,2,7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,2,[0.2956197  0.11868633 0.10547844 0.12440584 0.16553335 0.19027635],[53.89401502 21.63753892 19.22962691 22.68025434 30.17815408 34.68901527],0,53.89401502,21.63753892,19.22962691,22.68025434,30.17815408,34.68901527,0.8887159940050744,0.5895801895765914,0.0,0.10853300879007843,0.22651001387974612,0.9867921099167951,0.10547843837878418,0.5413420615297422
1398,4,7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,10.2,1,[0.16017064 0.13972049 0.15964048 0.15933367 0.19822562 0.1829091 ],[19.78382845 17.25788398 19.71834516 19.6804491  24.48427301 22.59242018],1,19.78382845,17.25788398,19.71834516,19.6804491,24.48427301,22.59242018,1.0,1.0,0.9999999998616182,0.9994227298642006,0.4203588924462406,0.9803868196305132,0.19822561581373968,0.9999787358257597
1399,3,7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,1,[0.17587426 0.13841418 0.1649764  0.15480452 0.17809838 0.18783225],[23.49047473 18.48715517 22.0349131  20.67631588 23.78753765 25.08763235],1,23.49047473,18.48715517,22.0349131,20.67631588,23.78753765,25.08763235,1.0,0.915791246434597,0.33166703708963247,0.9029256171333531,0.2812676991894224,0.9836096535246743,0.1548045237421053,0.9665850347624887
1400,2,7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,2,[0.22169936 0.12376379 0.09400196 0.13826895 0.1649692  0.25729674],[53.91808815 30.09980202 22.86161838 33.62751091 40.12110821 62.57549971],0,53.91808815,30.09980202,22.86161838,33.62751091,40.12110821,62.57549971,0.7595272010111538,0.5187757541840609,0.0,0.0007392082253242505,0.003440602200496658,0.9702381756475172,0.0940019629895785,0.5002667106433638
1401,2,7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,2,[0.21953919 0.11945632 0.09364918 0.13493935 0.18123253 0.25118344],[53.8723413  29.31317882 22.98040941 33.11253488 44.47233601 61.63747021],0,53.8723413,29.31317882,22.98040941,33.11253488,44.47233601,61.63747021,0.7839616968984887,0.5166276336507674,0.0,0.0018135916156145626,0.007507240973369214,0.9741928601814761,0.09364917626627944,0.500654707999582
1402,3,7.6,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,5,[0.26805418 0.17479698 0.17686353 0.13517299 0.1244483  0.12066402],[43.24422248 28.19937167 28.53275991 21.80697569 20.07679858 19.46629448],1,43.24422248,28.19937167,28.53275991,21.80697569,20.07679858,19.46629448,1.0,0.781503085747696,0.09843924205261131,0.9412898764689781,0.4663533329907422,0.9962157215826001,0.13517299466528,0.9835403508456227
1403,5,7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,1,[0.25607649 0.13741555 0.14919059 0.14110593 0.14304678 0.17316465],[46.62021456 25.0173002  27.16101526 25.68915576 26.042498   31.52563066],1,46.62021456,25.0173002,27.16101526,25.68915576,26.042498,31.52563066,1.0,1.0,0.30127094665290005,0.9992500902128401,0.6563753615484096,0.9963096176737726,0.17316464600045345,0.9999689845836711
1404,3,8.0,0.5,0.39,2.6,0.082,12.0,46.0,0.9985,3.43,0.62,10.7,3,[0.18377765 0.15508132 0.15657142 0.1501541  0.16214317 0.19227232],[22.60553068 19.07574495 19.25903411 18.46967306 19.94438614 23.65041597],0,22.60553068,19.07574495,19.25903411,18.46967306,19.94438614,23.65041597,0.9682281403658509,0.8834195865987674,0.0,0.5555716402910649,0.7308668003496906,0.9950727779375532,0.15015410232507392,0.7631408719630657
1405,4,7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,5,[0.22950156 0.17081115 0.17609803 0.14834854 0.13943813 0.13580259],[32.22296438 23.98258986 24.72488937 20.82874643 19.57768882 19.06724309],1,32.22296438,23.98258986,24.72488937,20.82874643,19.57768882,19.06724309,1.0,0.8101575256353776,0.03880028458410713,0.6633304711785654,0.5308185882508659,0.9963644533870727,0.13943813435073132,0.8278683879120942
1406,3,8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,4,[0.21158099 0.19959362 0.1659672  0.1498529  0.1343462  0.1386591 ],[35.17011971 33.17751575 27.58795251 24.90934839 22.33174219 23.04865449],1,35.17011971,33.17751575,27.58795251,24.90934839,22.33174219,23.04865449,1.0,0.8813351317196043,0.20077351641854724,0.9516036864797339,0.4554886644765519,0.9956871056481916,0.14985290108491486,0.9874939630493503
1407,3,6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,3,[0.1808262  0.16620196 0.15895144 0.15868301 0.1731426  0.16219479],[32.47567548 29.84921883 28.54705426 28.49884434 31.09573037 29.12954679],0,32.47567548,29.84921883,28.54705426,28.49884434,31.09573037,29.12954679,0.9983112120585464,0.9430631238055406,0.0,0.6475826697409852,0.7786805764572495,0.9997315647275525,0.15868300641953642,0.818265954185997
1408,4,8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,4,[0.38749611 0.14965043 0.14043581 0.10731228 0.10214967 0.1129557 ],[97.58661745 37.68780741 35.36720845 27.02541331 25.72526593 28.4466465 ],0,97.58661745,37.68780741,35.36720845,27.02541331,25.72526593,28.4466465,0.9518916744754904,0.5688568784681823,0.0,0.2528095267160807,0.3853410102129831,0.9948373858242612,0.10214966749759462,0.6035914087651252
1409,3,6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,3,[0.1808262  0.16620196 0.15895144 0.15868301 0.1731426  0.16219479],[32.47567548 29.84921883 28.54705426 28.49884434 31.09573037 29.12954679],0,32.47567548,29.84921883,28.54705426,28.49884434,31.09573037,29.12954679,0.9983112120585464,0.9430631238055406,0.0,0.6475826697409852,0.7786805764572495,0.9997315647275525,0.15868300641953642,0.818265954185997
1410,3,6.6,0.96,0.0,1.8,0.082,5.0,16.0,0.9936,3.5,0.44,11.9,1,[0.13253329 0.13121149 0.19184261 0.17324396 0.21351586 0.1576528 ],[24.65008734 24.40424283 35.6811256  32.22193111 39.71216892 29.32210559],1,24.65008734,24.40424283,35.6811256,32.22193111,39.71216892,29.32210559,1.0,1.0,0.5106954549902261,0.9997750826677786,0.3970681286204607,0.9986781960644828,0.17324395550326105,0.9999945414252156
1411,3,6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,5,[0.19900734 0.16694723 0.17404826 0.15654889 0.16178356 0.14166473],[26.7480683  22.43895058 23.39338265 21.04133625 21.74491559 19.04079463],1,26.7480683,22.43895058,23.39338265,21.04133625,21.74491559,19.04079463,1.0,0.9280258414204622,0.2595654060562812,0.8916993386588501,0.40322372997192657,0.9851158425388367,0.15654888596533323,0.9610925849951637
1412,3,8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,4,[0.20833338 0.17166097 0.1797398  0.15764326 0.13795744 0.14466514],[33.33008094 27.46306975 28.75555628 25.22045471 22.07103248 23.14415855],1,33.33008094,27.46306975,28.75555628,25.22045471,22.07103248,23.14415855,1.0,0.9357274122875352,0.2797236587895701,0.9691673003343274,0.3987679212733207,0.9932923060798419,0.1576432587476783,0.9934348611049725
1413,2,9.9,0.57,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,2,[0.30518625 0.15787778 0.11643371 0.12495022 0.12547348 0.17007856],[61.09800647 31.6069867  23.30992058 25.0149185  25.11967549 34.04957068],0,61.09800647,31.6069867,23.30992058,25.0149185,25.11967549,34.04957068,0.9318407565096868,0.658884944220986,0.0,0.25691326922817814,0.4180739962259837,0.9914834876691363,0.1164337057085818,0.605490921733664
1414,2,10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,[0.17539806 0.20096548 0.17083678 0.16153674 0.14639824 0.1448647 ],[27.04079071 30.98247254 26.33758716 24.90381724 22.56994199 22.33351897],1,27.04079071,30.98247254,26.33758716,24.90381724,22.56994199,22.33351897,1.0,1.0,0.4629540622608577,0.9903658881875324,0.5037747926572431,0.9984664598180565,0.1708367831749162,0.998767690864487
1415,2,6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,0,[0.14745192 0.16119613 0.1636191  0.16682232 0.1873061  0.17360443],[21.72553708 23.75060647 24.10760661 24.57956829 27.59764488 25.57884355],1,21.72553708,23.75060647,24.10760661,24.57956829,27.59764488,25.57884355,1.0,0.9781374736555234,0.40565834462275085,0.9292798501761895,0.46949302515822755,0.9862557890303497,0.16361910009472644,0.9785791034623414
1416,2,10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,[0.16686972 0.19965402 0.17457504 0.16198453 0.15135753 0.14555916],[25.65140627 30.69104592 26.83587576 24.90044855 23.26685348 22.37552174],1,25.65140627,30.69104592,26.83587576,24.90044855,23.26685348,22.37552174,1.0,1.0,0.5363887979775691,0.9924934585664311,0.5109551121172975,0.9942016324362587,0.17457503706911093,0.9991399295082989
1417,4,7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,4,[0.28007739 0.17136262 0.17172007 0.1324788  0.11387831 0.1304828 ],[43.64441304 26.70340856 26.75911014 20.6441492  17.74563843 20.33311361],0,43.64441304,26.70340856,26.75911014,20.6441492,17.74563843,20.33311361,0.8727457471343589,0.6425658811708451,0.0,0.11548682236367314,0.24451655430118668,0.9833955082252094,0.11387831258321178,0.5441458418412999
1418,2,7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,1,[0.13674903 0.13298955 0.15016447 0.1532831  0.17851704 0.2482968 ],[20.67869281 20.11019834 22.70732662 23.1789154  26.99469998 37.54654139],1,20.67869281,20.11019834,22.70732662,23.1789154,26.99469998,37.54654139,1.0,0.8834913567040187,0.14894913872728893,0.9558821686460887,0.5121805521280581,0.9962405230800857,0.1501644692178707,0.9890401266590664
1419,2,7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,2,[0.23485498 0.12242636 0.09753863 0.13959344 0.14253601 0.26305058],[54.45851365 28.38840177 22.61739857 32.36913082 33.05145718 60.99655174],0,54.45851365,28.38840177,22.61739857,32.36913082,33.05145718,60.99655174,0.7967126417488097,0.5404033328171599,0.0,0.003194002221234782,0.012278067188668017,0.9751122691912446,0.09753862676847752,0.5011538299171907
1420,2,7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,1,[0.14990276 0.13788314 0.15207932 0.15607117 0.18532324 0.21874037],[22.28025108 20.49375924 22.60375698 23.19707027 27.54484656 32.51168026],1,22.28025108,20.49375924,22.60375698,23.19707027,27.54484656,32.51168026,1.0,0.8967779934743753,0.17557094411862176,0.9106335144995215,0.4756443344444577,0.9879803845754902,0.15207932102767346,0.9702326046622134
1421,2,7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,2,[0.19767675 0.15397803 0.13134012 0.14030232 0.16154401 0.21515877],[28.1168889  21.90132701 18.68138618 19.95613884 22.9774876  30.60347442],0,28.1168889,21.90132701,18.68138618,19.95613884,22.9774876,30.60347442,0.9361222794070256,0.7559928082261194,0.0,0.24990561269208678,0.38835413793754764,0.9910378078684856,0.13134012383875113,0.6022516433774652
1422,3,7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,3,[0.18790405 0.16954416 0.1576818  0.15340499 0.16712627 0.16433874],[30.5993115  27.60948708 25.67775631 24.98129827 27.21574504 26.76180835],0,30.5993115,27.60948708,25.67775631,24.98129827,27.21574504,26.76180835,0.9728769900078207,0.9060116726812367,0.0,0.45939861210447996,0.6741309473251215,0.9957231950550482,0.15340499188214038,0.7083456352491204
1423,1,6.4,0.53,0.09,3.9,0.123,14.0,31.0,0.9968,3.5,0.67,11.0,3,[0.1589328  0.14608629 0.14572902 0.12915506 0.15480681 0.26529003],[25.45100771 23.39380777 23.33659547 20.68249254 24.79028491 42.48272617],1,25.45100771,23.39380777,23.33659547,20.68249254,24.79028491,42.48272617,1.0,0.8553925794358436,0.1243709253713915,0.9428022808868141,0.31184911573343643,0.9834260392920007,0.14608629017657185,0.9841389151285331
1424,3,8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,5,[0.21185242 0.16711969 0.1558243  0.15229118 0.16399136 0.14892105],[28.63564267 22.58921373 21.06244024 20.58487664 22.16636455 20.1293432 ],1,28.63564267,22.58921373,21.06244024,20.58487664,22.16636455,20.1293432,1.0,0.8982517411150311,0.053552480905830084,0.7173579956597409,0.7329395208066296,0.9966298691928482,0.15229118399273403,0.8609199751043889
1425,3,8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,3,[0.21435652 0.16960605 0.15362448 0.15245511 0.15423759 0.15572026],[29.9598867  23.7052652  21.47157415 21.30813596 21.55726674 21.76449454],0,29.9598867,23.7052652,21.47157415,21.30813596,21.55726674,21.76449454,0.9923881598130342,0.8993925399258519,0.0,0.7017985006428284,0.8153945683291601,0.9988306350532651,0.1524551102278229,0.851402090415083
1426,3,7.7,0.23,0.37,1.8,0.046,23.0,60.0,0.9971,3.41,0.71,12.1,4,[0.24201495 0.17416033 0.16547434 0.13063213 0.12276779 0.16495047],[41.41747442 29.80510545 28.31861906 22.35586232 21.00999115 28.22896584],1,41.41747442,29.80510545,28.31861906,22.35586232,21.00999115,28.22896584,1.0,0.7513052456830861,0.0659498847617602,0.793708119651462,0.2898603358671718,0.9921356638781633,0.13063212846589464,0.9069745225935387
1427,2,7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,5,[0.21302105 0.15214713 0.17565013 0.15843154 0.15066007 0.15009007],[26.26723845 18.76098555 21.65909883 19.53590577 18.57761969 18.5073343 ],1,26.26723845,18.76098555,21.65909883,19.53590577,18.57761969,18.5073343,1.0,1.0,0.4061602396975278,0.9862402101225796,0.7709433493091938,0.9994300022226982,0.1756501342805522,0.9979408435365044
1428,2,7.8,0.64,0.0,1.9,0.072,27.0,55.0,0.9962,3.31,0.63,11.0,2,[0.18004584 0.15148486 0.14615047 0.1497052  0.17490432 0.19770931],[25.01982542 21.05088652 20.30960064 20.80357895 24.30534039 27.47440541],0,25.01982542,21.05088652,20.30960064,20.80357895,24.30534039,27.47440541,0.9762551284005748,0.8558326882803741,0.0,0.5271565204430053,0.622828751426886,0.9964452692841985,0.14615046806542778,0.7466009387461152
1429,2,7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,4,[0.27313342 0.16266256 0.14857525 0.13932671 0.13184698 0.14445508],[54.41793803 32.40819445 29.60150028 27.75885931 26.26862944 28.78061521],1,54.41793803,32.40819445,29.60150028,27.75885931,26.26862944,28.78061521,1.0,0.8725096095090924,0.11839974076896495,0.9734499886227566,0.4439963177708215,0.9925202682283508,0.14857525445574302,0.9947021569418107
1430,2,7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,3,[0.18991937 0.1651067  0.15643227 0.14428184 0.16262186 0.18163797],[23.33823164 20.2891281  19.22317085 17.73006578 19.9837786  22.32057211],1,23.33823164,20.2891281,19.22317085,17.73006578,19.9837786,22.32057211,1.0,0.9272063217603612,0.26623768037662154,0.8418763860889709,0.524930191072704,0.9878495690036322,0.15643226698326998,0.9346781170331738
1431,3,7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,2,[0.34515008 0.1258718  0.11392735 0.1257638  0.13824749 0.15103947],[54.59089306 19.90859792 18.01939491 19.89151535 21.86600665 23.88925872],1,54.59089306,19.90859792,18.01939491,19.89151535,21.86600665,23.88925872,1.0,0.7192781574872319,0.05119069588755169,0.8842903359346427,0.4410918169113827,0.9881635472469232,0.12576380055301203,0.9573613027886676
