index,true_label,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label,description_lengths,description_lengths_unnormalized
4798,2,5.9,0.32,0.19,14.5,0.042,37.0,115.0,0.99684,3.16,0.43,10.3,2,"[0.11489619 0.11038709 0.08729803 0.08934181 0.09830283 0.10223866
 0.39753539]","[28.66549087 27.54051307 21.78001625 22.28991997 24.52560919 25.50755931
 99.18124623]"
4799,3,6.2,0.26,0.2,8.0,0.047,35.0,111.0,0.99445,3.11,0.42,10.4,3,"[0.12250992 0.0917818  0.08566669 0.08284552 0.08384505 0.09204839
 0.44130262]","[ 28.68395075  21.48939943  20.05763397  19.397096    19.63112239
  21.55181763 103.32471307]"
4800,4,6.0,0.2,0.33,1.1,0.039,45.0,126.0,0.99051,3.31,0.45,11.6,5,"[0.11121297 0.12113507 0.11941477 0.09468672 0.079404   0.07650463
 0.39764184]","[25.08969693 27.32812611 26.94002692 21.36136812 17.91357851 17.25948006
 89.7081807 ]"
4801,4,6.4,0.105,0.29,1.1,0.035,44.0,140.0,0.99142,3.17,0.55,10.7,4,"[0.14493023 0.12455357 0.12637642 0.10994243 0.09799368 0.09814393
 0.29805974]","[28.34652491 24.36110752 24.7176339  21.50335371 19.16632798 19.19571413
 58.29672726]"
4802,5,5.8,0.28,0.34,2.2,0.037,24.0,125.0,0.98986,3.36,0.33,12.8,6,"[0.16334351 0.1765669  0.1960004  0.14202715 0.11319491 0.11367795
 0.09518918]","[29.38983029 31.76906895 35.26567125 25.55445282 20.36676799 20.45367829
 17.12705815]"
4803,4,6.4,0.31,0.5,5.8,0.038,42.0,111.0,0.99189,3.18,0.53,11.9,4,"[0.11153167 0.10362471 0.10068101 0.08322602 0.0762445  0.07821245
 0.44647964]","[ 27.84708735  25.8728886   25.13790947  20.77976928  19.03663185
  19.52798767 111.4764783 ]"
4804,1,6.0,0.35,0.46,0.9,0.033,9.0,65.0,0.98934,3.24,0.35,12.1,5,"[0.1208279  0.10769043 0.12880743 0.10514982 0.09746772 0.09389132
 0.34616538]","[33.26099771 29.64457072 35.45756952 28.94520124 26.83050381 25.84600855
 95.29095402]"
4805,3,5.1,0.26,0.34,6.4,0.034,26.0,99.0,0.99449,3.23,0.41,9.2,4,"[0.09800089 0.09062396 0.08699858 0.08405876 0.08157336 0.08528201
 0.47346243]","[ 26.43730353  24.44726076  23.46925716  22.67619368  22.00571678
  23.00618426 127.72404894]"
4806,3,6.6,0.28,0.09,10.9,0.051,37.0,131.0,0.99566,2.93,0.62,9.5,2,"[0.10858983 0.09656677 0.08299219 0.0867147  0.10155723 0.10336153
 0.42021775]","[ 31.03434475  27.59822266  23.71868758  24.7825572   29.02446824
  29.54012561 120.09579639]"
4807,3,6.0,0.17,0.3,7.3,0.039,39.0,104.0,0.99252,2.91,0.57,11.0,4,"[0.12667978 0.11566393 0.11429883 0.09905042 0.08825554 0.09117991
 0.36487159]","[28.44641647 25.97276608 25.66622828 22.24213989 19.8181111  20.47478867
 81.93327576]"
4808,2,7.3,0.35,0.67,8.3,0.053,10.0,100.0,0.9959,3.19,0.5,10.9,2,"[0.1101646  0.07543953 0.07213902 0.07570142 0.09545549 0.09710854
 0.47399139]","[ 38.70968808  26.50797568  25.34824307  26.60000085  33.54119339
  34.12204473 166.55131435]"
4809,3,6.0,0.26,0.24,1.3,0.053,66.0,150.0,0.9924,3.21,0.62,10.4,3,"[0.11582383 0.12949827 0.11685613 0.11085511 0.11540987 0.11449612
 0.29706067]","[24.03491226 26.87253245 24.249127   23.00384072 23.94901093 23.75939663
 61.64385294]"
4810,2,5.4,0.375,0.4,3.3,0.054,29.0,147.0,0.99482,3.42,0.52,9.1,2,"[0.1248458  0.11151921 0.10525939 0.10787678 0.11242234 0.11722608
 0.3208504 ]","[27.89570006 24.91799037 23.5192901  24.10412278 25.11978731 26.19314174
 71.69121229]"
4811,3,7.0,0.17,0.42,1.0,0.075,19.0,71.0,0.99103,3.32,0.62,11.4,3,"[0.08129878 0.0770112  0.08383883 0.07134788 0.0863436  0.10732685
 0.49283285]","[ 29.12737007  27.59123359  30.03740607  25.5622041   30.93480451
  38.45258932 176.56998142]"
4812,4,5.1,0.26,0.33,1.1,0.027,46.0,113.0,0.98946,3.35,0.43,11.4,5,"[0.14713643 0.15721623 0.15758614 0.12907084 0.11306547 0.10893098
 0.18699392]","[28.58676783 30.54514568 30.61701413 25.07684846 21.96720515 21.16392626
 36.33057912]"
4813,2,5.8,0.36,0.5,1.0,0.127,63.0,178.0,0.99212,3.1,0.45,9.7,2,"[0.13524917 0.11373353 0.08946182 0.11096406 0.17962364 0.10379998
 0.26716781]","[44.87331221 37.73479985 29.68186925 36.81593822 59.59598721 34.43901983
 88.64161516]"
4814,3,5.7,0.4,0.35,5.1,0.026,17.0,113.0,0.99052,3.18,0.67,12.4,4,"[0.13303887 0.12161983 0.13832068 0.11037774 0.0918311  0.09276179
 0.31205   ]","[32.22699911 29.46087926 33.50645162 26.73762362 22.24493384 22.47038043
 75.59020275]"
4815,4,6.2,0.76,0.01,3.2,0.041,18.0,120.0,0.99026,3.2,0.94,13.7,1,"[0.1314307  0.09269101 0.14019041 0.1285039  0.11657425 0.09756849
 0.29304123]","[ 67.96982338  47.93546178  72.4999379   66.45622071  60.28676309
  50.45787151 151.54724628]"
4816,3,6.1,0.41,0.2,12.6,0.032,54.0,136.0,0.99516,2.91,0.43,10.6,2,"[0.10329853 0.09554597 0.08191853 0.08597098 0.09063813 0.08523278
 0.45739508]","[ 31.04104863  28.71141625  24.61639162  25.83414461  27.23661648
  25.61231889 137.44651062]"
4817,3,5.8,0.385,0.25,3.7,0.031,38.0,122.0,0.99128,3.2,0.63,11.2,5,"[0.13440834 0.11879513 0.11905393 0.10441684 0.08848088 0.0869307
 0.34791419]","[28.95713868 25.59340562 25.6491615  22.49572426 19.06245713 18.72848419
 74.9551677 ]"
4818,3,6.0,0.27,0.4,1.7,0.021,18.0,82.0,0.9891,3.24,0.95,13.1333333333333,5,"[0.13256625 0.10993393 0.13903103 0.09976779 0.08232659 0.07708168
 0.35929274]","[ 52.43749899  43.48512808  54.9946899   39.46383967  32.56485259
  30.4901921  142.12073557]"
4819,3,5.7,0.4,0.35,5.1,0.026,17.0,113.0,0.99052,3.18,0.67,12.4,5,"[0.09880901 0.09       0.10298188 0.08200798 0.06755203 0.06553014
 0.49311896]","[ 32.17260587  29.3043586   33.53130976  26.70212511  21.99520888
  21.33687358 160.56149137]"
4820,2,5.8,0.36,0.5,1.0,0.127,63.0,178.0,0.99212,3.1,0.45,9.7,2,"[0.1270464  0.09528996 0.08063866 0.10309125 0.16373439 0.09665171
 0.33354763]","[ 46.47369396  34.85715744  29.49769625  37.71087474  59.8941951
  35.35528627 122.01203531]"
4821,3,7.0,0.24,0.47,1.3,0.043,18.0,131.0,0.99176,3.19,0.45,11.0,4,"[0.14177952 0.13850555 0.1426985  0.12714298 0.12431137 0.12815156
 0.19741052]","[22.63744115 22.11469869 22.784172   20.30047598 19.84836225 20.46151303
 31.51984964]"
4822,3,6.8,0.23,0.48,1.5,0.036,35.0,165.0,0.99162,3.18,0.45,11.3,4,"[0.15465135 0.14851233 0.14125709 0.1216259  0.11695092 0.12146221
 0.1955402 ]","[25.62897485 24.61160887 23.4092648  20.15596381 19.38122177 20.12883705
 32.40511432]"
4823,4,6.5,0.28,0.34,4.6,0.054,22.0,130.0,0.99193,3.2,0.46,12.0,4,"[0.12997182 0.13031973 0.12976893 0.10334577 0.09236521 0.0960119
 0.31821664]","[24.46227972 24.52776056 24.42409395 19.45093363 17.38425686 18.07060841
 59.89224918]"
4824,2,6.4,0.23,0.35,10.3,0.042,54.0,140.0,0.9967,3.23,0.47,9.2,2,"[0.1428103  0.13839569 0.11212179 0.11732814 0.1244079  0.1283895
 0.23654668]","[24.92789224 24.15731158 19.57113672 20.47991788 21.7157073  22.41070521
 41.2898098 ]"
4825,3,6.0,0.34,0.29,6.1,0.046,29.0,134.0,0.99462,3.48,0.57,10.7,4,"[0.13593073 0.10628919 0.10475541 0.09652729 0.08660728 0.09609124
 0.37379886]","[30.55928363 23.89541734 23.55059978 21.70079514 19.47062633 21.60276404
 84.03563638]"
4826,3,6.0,0.34,0.29,6.1,0.046,29.0,134.0,0.99462,3.48,0.57,10.7,4,"[0.10006157 0.08492587 0.08422213 0.07763746 0.07000742 0.07689363
 0.50625192]","[ 28.03451727  23.79390818  23.59673874  21.75189525  19.61416458
  21.54349306 141.83794879]"
4827,3,6.7,0.22,0.33,1.2,0.036,36.0,86.0,0.99058,3.1,0.76,11.4,5,"[0.11386784 0.11634093 0.12364372 0.09829629 0.07961672 0.07890067
 0.38933383]","[28.82044165 29.44639257 31.29476159 24.87921655 20.15133612 19.97010126
 98.54207568]"
4828,2,6.4,0.23,0.35,10.3,0.042,54.0,140.0,0.9967,3.23,0.47,9.2,2,"[0.0843954  0.09017634 0.06811043 0.07109133 0.07553458 0.07707623
 0.53361567]","[ 24.34402125  26.01154449  19.64658937  20.5064354   21.78809907
  22.23279154 153.92249418]"
4829,4,6.0,0.32,0.33,9.9,0.032,22.0,90.0,0.99258,3.1,0.43,12.1,4,"[0.14214004 0.14406949 0.15380543 0.12585624 0.10892734 0.10893116
 0.2162703 ]","[24.99974531 25.33909797 27.05146667 22.13573151 19.15825838 19.15893151
 38.03785441]"
4830,3,5.8,0.29,0.27,1.6,0.062,17.0,140.0,0.99138,3.23,0.35,11.1,3,"[0.11736581 0.12485827 0.12393314 0.11069781 0.11282538 0.11316082
 0.29715877]","[23.87849025 25.40285779 25.21463622 22.52186096 22.95472355 23.02296868
 60.45800287]"
4831,3,5.8,0.38,0.26,1.1,0.058,20.0,140.0,0.99271,3.27,0.43,9.7,1,"[0.09626034 0.08373613 0.08396774 0.08511981 0.08792304 0.08965428
 0.47333865]","[ 25.45597253  22.1439546   22.20520395  22.509869    23.25118117
  23.70900637 125.17403999]"
4832,2,5.9,0.32,0.26,1.5,0.057,17.0,141.0,0.9917,3.24,0.36,10.7,5,"[0.08752699 0.0920573  0.09079788 0.08331682 0.08385573 0.08213002
 0.48031527]","[ 23.12055774  24.31725528  23.98457599  22.00842779  22.15078327
  21.69492928 126.87694843]"
4833,3,5.6,0.33,0.28,1.2,0.031,33.0,97.0,0.99126,3.49,0.58,10.9,5,"[0.13902267 0.14805058 0.15541743 0.1339405  0.11417233 0.11392177
 0.19547473]","[25.93232999 27.61633343 28.99049533 24.98433661 21.29691982 21.25018128
 36.46250755]"
4834,4,5.9,0.37,0.3,1.5,0.033,35.0,95.0,0.98986,3.36,0.56,12.0,4,"[0.14937549 0.14164442 0.15473523 0.12237923 0.0979527  0.0988938
 0.23501913]","[29.74244137 28.20309233 30.80962828 24.36716418 19.50354999 19.6909349
 46.79511163]"
4835,3,5.6,0.295,0.26,1.1,0.035,40.0,102.0,0.99154,3.47,0.56,10.6,4,"[0.1345191  0.1516937  0.15001667 0.13033649 0.11386107 0.11900754
 0.20056544]","[24.56967945 27.70659018 27.40028412 23.80573245 20.79652674 21.73652013
 36.63292795]"
4836,2,6.7,0.5,0.36,11.5,0.096,18.0,92.0,0.99642,3.11,0.49,9.6,2,"[0.11426688 0.08915351 0.08237561 0.10044948 0.15670789 0.12932353
 0.32772309]","[34.78453871 27.13965541 25.07636247 30.57831781 47.70421372 39.36800772
 99.76378708]"
4837,3,6.5,0.28,0.38,7.8,0.031,54.0,216.0,0.99154,3.03,0.42,13.1,5,"[0.11135265 0.12925294 0.13026047 0.10264379 0.10012358 0.10009525
 0.32627132]","[28.60647336 33.20505333 33.46388729 26.36916786 25.72172581 25.7144476
 83.81903395]"
4838,3,5.3,0.275,0.24,7.4,0.038,28.0,114.0,0.99313,3.38,0.51,11.0,4,"[0.14970291 0.14314223 0.14100049 0.12504677 0.11107799 0.11535743
 0.21467218]","[26.28727947 25.13524919 24.75916744 21.95775245 19.50488599 20.25633938
 37.69564458]"
4839,1,5.2,0.405,0.15,1.45,0.038,10.0,44.0,0.99125,3.52,0.4,11.6,1,"[0.08480982 0.07991206 0.10149488 0.09110769 0.08734574 0.08217428
 0.47315553]","[ 32.66307754  30.77678699  39.08904843  35.08859769  33.63974568
  31.64804192 182.2279034 ]"
4840,4,6.8,0.34,0.36,8.9,0.029,44.0,128.0,0.99318,3.28,0.35,11.95,4,"[0.11204033 0.11424588 0.10740401 0.0900819  0.07759198 0.07876332
 0.41987258]","[26.16456754 26.67962457 25.08185567 21.0366566  18.11990801 18.39344814
 98.05204903]"
4841,3,5.7,0.22,0.25,1.1,0.05,97.0,175.0,0.99099,3.44,0.62,11.1,0,"[0.07689854 0.09542839 0.0960501  0.09218955 0.10293913 0.08720839
 0.44928589]","[ 29.1502872   36.17448554  36.41015908  34.94672286  39.02161637
  33.05849186 170.3128936 ]"
4842,3,6.2,0.28,0.57,1.0,0.043,50.0,92.0,0.99004,3.17,0.36,11.5,3,"[0.14476627 0.13623109 0.13791078 0.1176328  0.12169543 0.11891498
 0.22284866]","[30.89167841 29.0703547  29.42878388 25.10166585 25.96859044 25.37527047
 47.55368007]"
4843,2,5.6,0.34,0.25,2.5,0.046,47.0,182.0,0.99093,3.21,0.4,11.3,4,"[0.0972225  0.08615486 0.0877286  0.07818428 0.07523244 0.07738892
 0.4980884 ]","[ 28.3240277   25.09966838  25.55814942  22.77758474  21.91761969
  22.54586951 145.10909649]"
4844,3,4.8,0.29,0.23,1.1,0.044,38.0,180.0,0.98924,3.28,0.34,11.9,5,"[0.13721976 0.12559814 0.13540445 0.1115794  0.10313904 0.10117978
 0.28587943]","[34.38541473 31.47319574 33.93052277 27.96028797 25.8452484  25.35428419
 71.63751897]"
4845,2,6.6,0.38,0.29,2.4,0.136,15.0,93.0,0.99336,3.18,0.6,9.5,2,"[0.11989506 0.06616527 0.06294713 0.07838633 0.1116181  0.11325037
 0.44773774]","[ 56.59176493  31.23072254  29.71172752  36.99919592  52.68495347
  53.45540207 211.33705856]"
4846,3,5.1,0.3,0.3,2.3,0.048,40.0,150.0,0.98944,3.29,0.46,12.2,5,"[0.10934897 0.11744661 0.12263236 0.09554306 0.08467798 0.08073134
 0.38961969]","[27.96804521 30.03916711 31.36552088 24.43692445 21.65797836 20.6485504
 99.65252688]"
4847,4,4.4,0.54,0.09,5.1,0.038,52.0,97.0,0.99022,3.41,0.4,12.2,5,"[0.13696062 0.10394494 0.12756056 0.11642531 0.11656666 0.10156691
 0.29697499]","[ 46.22519796  35.08216604  43.05261059  39.29438194  39.34209016
  34.27956546 100.23120193]"
4848,3,7.0,0.36,0.35,2.5,0.048,67.0,161.0,0.99146,3.05,0.56,11.1,5,"[0.09692346 0.09423467 0.08724122 0.08213707 0.08288967 0.07817093
 0.478403  ]","[ 27.10663069  26.35465672  24.39879409  22.97131514  23.18179416
  21.86210135 133.7952032 ]"
4849,2,6.4,0.33,0.44,8.9,0.055,52.0,164.0,0.99488,3.1,0.48,9.6,2,"[0.12284781 0.10735905 0.0834631  0.09085244 0.10694054 0.10476536
 0.38377169]","[27.66431863 24.1763774  18.79520392 20.4592245  24.08213124 23.59229967
 86.4222339 ]"
4850,3,7.0,0.36,0.35,2.5,0.048,67.0,161.0,0.99146,3.05,0.56,11.1,5,"[0.10537035 0.10656857 0.10241828 0.09749874 0.0961135  0.09336149
 0.39866907]","[24.97241372 25.25638633 24.27278199 23.1068685  22.77857259 22.12635537
 94.48320902]"
4851,2,6.4,0.33,0.44,8.9,0.055,52.0,164.0,0.99488,3.1,0.48,9.6,2,"[0.09262366 0.08341377 0.06425671 0.06960858 0.08161705 0.08458751
 0.52389272]","[ 27.2687774   24.55734827  18.91743299  20.49304609  24.02838753
  24.90290181 154.23612082]"
4852,2,6.2,0.23,0.38,1.6,0.044,12.0,113.0,0.99176,3.3,0.73,11.4,4,"[0.12511839 0.13464254 0.14763033 0.11973903 0.10195749 0.10377804
 0.26713418]","[25.62380799 27.57432097 30.23417603 24.52213485 20.88053664 21.25337906
 54.70814652]"
4853,2,5.2,0.25,0.23,1.4,0.047,20.0,77.0,0.99001,3.32,0.62,11.4,4,"[0.10535273 0.09980753 0.1194087  0.09766838 0.08861449 0.09186082
 0.39728736]","[ 28.50361259  27.00333746  32.30651265  26.42457933  23.97501285
  24.85332118 107.48772251]"
4854,3,6.2,0.35,0.29,3.9,0.041,22.0,79.0,0.99005,3.1,0.59,12.0666666666667,4,"[0.16974802 0.13769175 0.15634746 0.12436088 0.10248313 0.10681947
 0.20254929]","[32.39232046 26.27515391 29.83514685 23.73127785 19.55643571 20.38392162
 38.65165195]"
4855,3,7.1,0.23,0.39,13.7,0.058,26.0,172.0,0.99755,2.9,0.46,9.0,2,"[0.09268352 0.10485036 0.08169313 0.08806286 0.10959437 0.11765512
 0.40546065]","[ 26.18877607  29.62665364  23.08331686  24.88315568  30.96712686
  33.24478396 114.56749017]"
4856,3,7.1,0.23,0.39,13.7,0.058,26.0,172.0,0.99755,2.9,0.46,9.0,2,"[0.09101891 0.1005289  0.08193613 0.08907393 0.10844322 0.11817321
 0.41082569]","[ 25.401434    28.05547069  22.86662442  24.85863367  30.26418796
  32.97962069 114.65268142]"
4857,3,7.5,0.38,0.33,9.2,0.043,19.0,116.0,0.99444,3.08,0.42,11.4,4,"[0.10225813 0.08414298 0.08292716 0.07742116 0.07171934 0.07447818
 0.50705305]","[ 27.91624909  22.97085058  22.63893506  21.13580909  19.57922354
  20.3323831  138.42438452]"
4858,2,6.4,0.35,0.51,7.8,0.055,53.0,177.0,0.99502,3.12,0.45,9.6,2,"[0.08530944 0.06901981 0.05499317 0.06133283 0.07517013 0.07404869
 0.58012593]","[ 30.8300221   24.94310398  19.87401012  22.16510254  27.1657707
  26.76049454 209.65200551]"
4859,3,6.0,0.43,0.34,7.6,0.045,25.0,118.0,0.99222,3.03,0.37,11.0,4,"[0.11226905 0.10102918 0.1022408  0.09782055 0.08778346 0.09127569
 0.40758127]","[26.3889039  23.74696608 24.03175964 22.99277548 20.63355326 21.45440239
 95.80221149]"
4860,3,6.0,0.52,0.33,7.7,0.046,24.0,119.0,0.99224,3.04,0.38,11.0,5,"[0.0867068  0.07992745 0.08739958 0.08863687 0.07983799 0.07479773
 0.50269358]","[ 26.0537842   24.01671546  26.26195066  26.6337329   23.98983212
  22.47532867 151.05008526]"
4861,3,5.5,0.31,0.29,3.0,0.027,16.0,102.0,0.99067,3.23,0.56,11.2,4,"[0.14864261 0.13813256 0.14550159 0.12496937 0.10829689 0.11181015
 0.22264682]","[27.6630437  25.70707685 27.07848595 23.25734998 20.15452743 20.80836014
 41.43555277]"
4862,3,5.9,0.22,0.3,1.3,0.052,42.0,86.0,0.99069,3.31,0.47,11.55,4,"[0.10820976 0.1024846  0.11308782 0.090766   0.08012563 0.08955853
 0.41576765]","[ 26.33349699  24.94024434  27.52060278  22.0884522   19.49905362
  21.79460781 101.17956084]"
4863,4,6.2,0.36,0.32,4.0,0.036,44.0,92.0,0.98936,3.2,0.5,13.3,5,"[0.17596849 0.16541503 0.18970888 0.13385632 0.10298537 0.10034076
 0.13172515]","[33.6627771  31.64389831 36.29131242 25.6067175  19.70110344 19.19518963
 25.19902478]"
4864,2,6.0,0.41,0.23,1.1,0.066,22.0,148.0,0.99266,3.3,0.47,9.63333333333333,1,"[0.12393426 0.10037876 0.10146821 0.10702264 0.12188297 0.12266388
 0.32264928]","[27.29170024 22.10451787 22.34442533 23.56757324 26.83998195 27.01194764
 71.05095385]"
4865,3,6.2,0.355,0.35,2.0,0.046,31.0,95.0,0.98822,3.06,0.46,13.6,4,"[0.14260624 0.13234057 0.15641173 0.10768831 0.08501263 0.08550455
 0.29043598]","[36.99355158 34.33052922 40.57484037 27.93547573 22.053167   22.18077671
 75.34213538]"
4866,3,5.7,0.41,0.21,1.9,0.048,30.0,112.0,0.99138,3.29,0.55,11.2,4,"[0.13881103 0.11440533 0.12048825 0.10849275 0.09710833 0.09861795
 0.32207636]","[30.04629868 24.76357172 26.08024869 23.48376592 21.01955453 21.34631858
 69.7149404 ]"
4867,3,5.3,0.6,0.34,1.4,0.031,3.0,60.0,0.98854,3.27,0.38,13.0,5,"[0.09590136 0.10060977 0.13653328 0.11861976 0.1052927  0.09094442
 0.35209872]","[ 34.73262458  36.43787211  49.4483012   42.96055633  38.13389001
  32.93736865 127.51970529]"
4868,3,5.8,0.23,0.31,4.5,0.046,42.0,124.0,0.99324,3.31,0.64,10.8,4,"[0.08329411 0.09151054 0.08749908 0.07485508 0.06596962 0.07055447
 0.5263171 ]","[ 22.60721     24.83726764  23.74849799  20.31673704  17.90509599
  19.14949067 142.84997507]"
4869,3,6.6,0.24,0.33,10.1,0.032,8.0,81.0,0.99626,3.19,0.51,9.8,2,"[0.11801967 0.11509567 0.10694329 0.10766492 0.11137871 0.11654273
 0.32435501]","[24.22443039 23.62425653 21.9509182  22.09903827 22.8613236  23.92127677
 66.57631999]"
4870,4,6.1,0.32,0.28,6.6,0.021,29.0,132.0,0.99188,3.15,0.36,11.45,4,"[0.17429024 0.14733718 0.13839407 0.11981281 0.107522   0.10857674
 0.20406695]","[30.61712785 25.88235067 24.31133845 21.04721525 18.88811923 19.07340285
 35.84792609]"
4871,3,5.0,0.2,0.4,1.9,0.015,20.0,98.0,0.9897,3.37,0.55,12.05,5,"[0.10195578 0.1088999  0.11986945 0.09499065 0.08921327 0.08755749
 0.39751347]","[ 30.43560751  32.50855018  35.78315545  28.35639455  26.63174338
  26.13746473 118.66482044]"
4872,2,6.0,0.42,0.41,12.4,0.032,50.0,179.0,0.99622,3.14,0.6,9.7,2,"[0.08933252 0.0825499  0.06780487 0.07511606 0.08219102 0.08033065
 0.52267498]","[ 29.44976161  27.21377454  22.35285967  24.76309923  27.09546507
  26.48216548 172.30739911]"
4873,3,5.7,0.21,0.32,1.6,0.03,33.0,122.0,0.99044,3.33,0.52,11.9,4,"[0.15273701 0.15153529 0.16220988 0.1248849  0.101697   0.10910031
 0.19783562]","[27.40840393 27.19275777 29.10829421 22.41038822 18.24935779 19.57787063
 35.50127492]"
4874,3,5.6,0.2,0.36,2.5,0.048,16.0,125.0,0.99282,3.49,0.49,10.0,4,"[0.07119063 0.07676063 0.07727121 0.07045999 0.06627137 0.06870991
 0.56933627]","[ 23.88633708  25.75521904  25.92653499  23.64118977  22.23579516
  23.05398929 191.02736576]"
4875,3,7.4,0.22,0.26,1.2,0.035,18.0,97.0,0.99245,3.12,0.41,9.7,4,"[0.13315074 0.13475841 0.13391697 0.1271802  0.11960194 0.12718135
 0.22421039]","[22.45290351 22.72400196 22.58211181 21.44610488 20.16820071 21.44629986
 37.80808427]"
4876,4,6.2,0.38,0.42,2.5,0.038,34.0,117.0,0.99132,3.36,0.59,11.6,5,"[0.16229253 0.15177942 0.16432974 0.13761891 0.11652221 0.11596313
 0.15149405]","[26.4791456  24.76385945 26.81153068 22.45347355 19.01140278 18.92018452
 24.71729982]"
4877,2,5.9,0.54,0.0,0.8,0.032,12.0,82.0,0.99286,3.25,0.36,8.8,1,"[0.12221127 0.08254167 0.10394677 0.11475797 0.12182321 0.12367398
 0.33104512]","[ 40.24732021  27.18310036  34.23235074  37.79275916  40.11952458
  40.72903021 109.02169084]"
4878,1,6.2,0.53,0.02,0.9,0.035,6.0,81.0,0.99234,3.24,0.35,9.5,1,"[0.11195598 0.08663931 0.10619795 0.11766259 0.12870655 0.11696316
 0.33187446]","[ 34.48261785  26.68504368  32.70913546  36.24026399  39.64181808
  36.02483559 102.21785633]"
4879,3,6.6,0.34,0.4,8.1,0.046,68.0,170.0,0.99494,3.15,0.5,9.53333333333333,2,"[0.13017378 0.1154125  0.09045549 0.0992737  0.11168481 0.11032103
 0.34267869]","[29.14620623 25.8411204  20.25319072 22.22760688 25.0064832  24.70112976
 76.72653806]"
4880,3,6.6,0.34,0.4,8.1,0.046,68.0,170.0,0.99494,3.15,0.5,9.53333333333333,2,"[0.08740838 0.07973938 0.06422029 0.07093969 0.08079152 0.07849384
 0.5384069 ]","[ 27.43411621  25.02711484  20.15627178  22.2652299   25.35734212
  24.63618712 168.98515039]"
4881,3,5.0,0.235,0.27,11.75,0.03,34.0,118.0,0.9954,3.07,0.5,9.4,2,"[0.12745173 0.13431655 0.11109626 0.11172387 0.11659649 0.11889142
 0.27992368]","[26.79592724 28.23921258 23.35729299 23.48924364 24.51368188 24.99617736
 58.85220049]"
4882,2,5.5,0.32,0.13,1.3,0.037,45.0,156.0,0.99184,3.26,0.38,10.7,4,"[0.09349291 0.07133403 0.06991659 0.06570698 0.0656448  0.06582552
 0.56807917]","[ 33.97794112  25.92478392  25.4096441   23.8797551   23.85715682
  23.92283425 206.45586911]"
4883,3,4.9,0.47,0.17,1.9,0.035,60.0,148.0,0.98964,3.27,0.35,11.5,5,"[0.10060589 0.09743008 0.10558564 0.09730851 0.09354444 0.08196054
 0.42356491]","[ 33.14148361  32.09531064  34.78190732  32.05526406  30.81530961
  26.99935271 139.53029632]"
4884,2,6.5,0.33,0.38,8.3,0.048,68.0,174.0,0.99492,3.14,0.5,9.6,2,"[0.08728016 0.08125962 0.06515358 0.07167668 0.08220548 0.08025081
 0.53217368]","[ 27.00098126  25.13846564  20.15590338  22.17388911  25.43107855
  24.82638127 164.63319151]"
4885,3,6.6,0.34,0.4,8.1,0.046,68.0,170.0,0.99494,3.15,0.5,9.55,2,"[0.12826451 0.1134313  0.09003965 0.0999205  0.11368189 0.1081102
 0.34655195]","[28.43202613 25.14399082 19.95883086 22.14908923 25.19953864 23.96447744
 76.81917546]"
4886,4,6.2,0.21,0.28,5.7,0.028,45.0,121.0,0.99168,3.21,1.08,12.15,5,"[0.17934232 0.13970895 0.17782323 0.12387895 0.09834996 0.08776547
 0.19313112]","[58.05710385 45.22689901 57.56534142 40.10237381 31.83807155 28.41163885
 62.52084376]"
4887,4,6.2,0.41,0.22,1.9,0.023,5.0,56.0,0.98928,3.04,0.79,13.0,5,"[0.10520937 0.10783286 0.13480806 0.10503317 0.09448868 0.08900488
 0.36362297]","[ 37.43395938  38.36740912  47.9653017   37.37126636  33.61949023
  31.66832852 129.37865875]"
4888,2,6.8,0.22,0.36,1.2,0.052,38.0,127.0,0.9933,3.04,0.54,9.2,3,"[0.10009199 0.10355055 0.09088008 0.08835297 0.08944466 0.09963029
 0.42804946]","[22.68581391 23.46969331 20.59793657 20.02516912 20.27259905 22.58116942
 97.01725256]"
4889,3,4.9,0.235,0.27,11.75,0.03,34.0,118.0,0.9954,3.07,0.5,9.4,2,"[0.1210052  0.13192808 0.11307745 0.11344407 0.11777933 0.11742185
 0.28534402]","[25.50865742 27.81126907 23.83743834 23.9147247  24.82862489 24.75326461
 60.15231452]"
4890,3,6.1,0.34,0.29,2.2,0.036,25.0,100.0,0.98938,3.06,0.44,11.8,4,"[0.08873963 0.08854469 0.09761826 0.07840139 0.06413629 0.06763376
 0.51492599]","[ 26.05770211  26.00045859  28.66484061  23.02195663  18.8331206
  19.86012813 151.20400525]"
